query,query_lang,claim_text,claimant,claim_date,publisher_name,publisher_site,review_title,review_url,review_date,rating,language
viral video,curated,"वायरल वीडियो हाल का है, जिसमें टी राजा सिंह जेल के अंदर खाना खा रहे हैं.",Facebook Users,2022-08-31T13:35:24Z,Boom Live,hindi.boomlive.in,टी राजा सिंह का पुराना वीडियो जेल के अंदर भोजन करने के दावे से वायरल | Viral post claims that this video is recent and shows Telangana MLA T Raja Singh having food inside the jail,https://hindi.boomlive.in/fact-check/t-raja-singh-jail-food-old-video-misleading-claim-fact-check-19082,2022-08-31T13:35:24Z,Misleading,hi
viral video,curated,थर्ड डिग्री पिटाई का वीडियो वायरल,FB User-Mathura leaks,2019-09-13T11:07:45Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: पुलिस कस्टडी में टॉर्चर का वायरल वीडियो बेंगलुरु का, आरोपी इंस्पेक्टर निलंबित - Vishvas News",https://www.vishvasnews.com/politics/fact-check-video-of-third-degree-torture-of-bengaluru-police-being-viral-on-social-media/,2019-09-13T11:07:45Z,True,hi
viral video,curated,"अब तो भाजपाई भी मान गए की सरकार जनता के साथ बहुत गलत कर रही है, मीडिया नहीं दिखायेगा आप सभी इसको वायरल करने में मदद कीजिए।",Facebook posts,2021-01-10T14:32:16Z,Boom Live,hindi.boomlive.in,राजनाथ सिंह का दो साल पुराना वीडियो फिर हुआ वायरल | The video of people bowing down to rajnath singh is old and not recent,https://hindi.boomlive.in/fact-check/rajnath-singh-bjp-old-video-st-sc-act-fake-news-11491,2021-01-10T14:32:16Z,Misleading,hi
viral video,curated,"वायरल वीडियो बुलंदशहर के अगौता थाना क्षेत्र का है, जहां दो बेटों ने पिता की पीट-पीटकर हत्या कर दी।",FB User- प्रशांत पांडे,2023-02-26T08:03:39Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पंजाब में एक शख्स को पीटने का वीडियो यूपी के बुलंदशहर का बताकर किया जा रहा शेयर,https://www.vishvasnews.com/viral/fact-check-punjab-sunam-viral-video-with-false-link-to-bulandshahr-agauta-case/,2023-02-26T08:03:39Z,Half true,hi
viral video,curated,वायरल वीडियो जोधपुर में हाल में हुई भारी बारिश का है।,Twitte,2022-07-27T08:18:49Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: भारी बारिश से सड़क पर वाहन बहने का यह पुराना वीडियो बीकानेर का है, जोधपुर का नहीं",https://www.vishvasnews.com/viral/fact-check-2019-video-of-bikaner-heavy-rain-viral-with-link-to-jodhpur-recent-flood/,2022-07-27T08:18:49Z,Half true,hi
viral video,curated,वायरल वीडियो में दावा किया गया है कि ये महाराष्ट्र के पुणे स्थित पावना बांध का वीडियो है.,फेसबुक यूज़र्स,2019-08-05T00:00:00Z,AajTak,aajtak.in,"फैक्ट चेक: ये है चीन की येलो नदी का वीडियो, पुणे का बता कर हुआ वायरल",https://www.aajtak.in/fact-check/story/fact-check-china-river-yellow-video-pune-viral-953580-2019-08-08,,Mostly false,hi
viral video,curated,कोरोना वायरस के बारे में डॉ देवी शेट्टी की वायरल ऑडियो क्लिप.,फेसबुक यूजर्स,2020-03-18T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: कोरोना पर फर्जी ऑडियो क्लिप मशहूर विशेषज्ञ डॉ देवी शेट्टी की बताकर वायरल,https://www.aajtak.in/fact-check/story/fact-check-fake-audio-clip-corona-viral-famous-expert-dr-devi-shetty-1041439-2020-03-20,,Mostly false,hi
viral video,curated,Viral video claims to be from a hospital in Delhi where wards are full of COVID-19 patients,Social media,2020-05-31T10:05:45Z,BOOM Fact Check,boomlive.in,Video From COVID-19 Ward In Mumbai's KEM Hospital Shared As Delhi,https://www.boomlive.in/video-from-covid-19-ward-in-mumbai,2020-05-31T10:05:45Z,False,hi
viral video,curated,पुलिस की सख्ती की वायरल तस्वीर पहलवान साक्षी मलिक की है।,Roop Saharawat,2023-05-29T13:30:19Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: पुलिसिया दमन की यह तस्वीर किसान आंदोलन की है, पहलवान साक्षी मलिक की नहीं",https://www.vishvasnews.com/viral/fact-check-this-photo-of-police-brutality-is-of-kisan-andolan-not-of-wrestler-sakshi-malik/,2023-05-29T13:30:19Z,False,hi
viral video,curated,ब्रिटेन के पीएम बनते ही भारतीय मूल के ऋषि सुनक को लेकर कई दावे वायरल,सोशल मीडिया यूज़र्स,2016-06-20T00:00:00Z,Alt News,altnews.in,ब्रिटेन के PM बनते ही ऋषि सुनक के बारे में शेयर की जाने लगी ग़लत जानकारियां,https://www.altnews.in/hindi/misinformation-false-claims-about-uk-pm-rishi-sunak-flood-social-media/,2022-10-31T00:00:00Z,False,hi
viral video,curated,अपनी स्कूल टीचर से माफी मांगते और उसे मनाते हुए छोटे बच्चे का वायरल वीडियो बिहार के छपरा का है.,सोशल मीडिया यूजर्स,2022-09-13T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: रूठते-मनाते टीचर-बच्चे के वायरल वीडियो की यह है पूरी कहानी,https://www.aajtak.in/fact-check/story/child-persuading-school-teacher-video-viral-fact-check-ntc-1536859-2022-09-13,,Half true,hi
viral video,curated,Clip from India showing two men contaminating milk containers,Facebook Posts,2021-06-24T10:47:36Z,BOOM Fact Check,boomlive.in,Video Of Milk Contamination From Pakistan Viral As India | BOOM,https://www.boomlive.in/fact-check/fake-news-milk-contaminated-tempo-viral-video-from-pakitan-not-india-factcheck-13638,2021-06-24T10:47:36Z,False,hi
viral video,curated,इस तरह से लड़कियों को फंसा रहे उनके मुस्लिम दोस्त,FB User- Veer Bahadur Singh,2021-12-17T10:11:20Z,विश्वास न्यूज,vishvasnews.com,Fact Check: जागरूकता फैलाने वाले वीडियो को सांप्रदायिक रंग देकर किया जा ...,https://www.vishvasnews.com/viral/fact-check-awareness-video-is-viral-with-fake-communal-angle/,2021-12-17T10:11:20Z,False,hi
व्हाट्सएप,curated,। वॉयस नोट का दावा है कि इस नंबर ने 25 लाख रुपये जीते हैं। इसमें कहा गया है कि लॉटरी की राशि मुंबई में स्टेट बैंक ऑफ इंडिया तक पहुंच गई है और बैनर पर अंकित नंबर उसके मैनेजर का है।,Nandha Pugal,2022-06-13T08:02:49Z,विश्वास न्यूज,vishvasnews.com,Fact Check: वॉट्सऐप पर KBC की ऑनलाइन लॉटरी का यह दावा गलत है ...,https://www.vishvasnews.com/viral/fact-check-this-claim-that-kbc-is-giving-online-lottery-on-whatsapp-is-false-2/,2022-06-13T08:02:49Z,False,hi
वायरल वीडियो,curated,ऑस्ट्रेलिया में पीएम मोदी के आगे चलता टेलीप्रॉम्प्टर,FB User Soumitra Roy,2026-07-15T11:28:47Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पीएम मोदी के आगे टेलीप्रॉम्प्टर के चलने का Fake वीडियो ...,https://www.vishvasnews.com/politics/know-the-truth-behind-the-viral-pm-modi-teleprompter-video/,2026-07-15T11:28:47Z,False,hi
वायरल वीडियो,curated,श्रीगंगानगर दुष्कर्म मामले के आरोपियों को सजा देने का वीडियो।,FB User Prime Press,2026-07-14T11:48:49Z,विश्वास न्यूज,vishvasnews.com,Fact Check: श्रीगंगानगर दुष्कर्म मामले में आरोपियों को फांसी देने का नहीं ...,https://www.vishvasnews.com/society/fact-check-viral-video-does-not-show-execution-of-sri-ganganagar-rape-accused/,2026-07-14T11:48:49Z,False,hi
वायरल वीडियो,curated,श्रीगंगानगर दुष्कर्म मामले में पुलिस ने आरोपियों की पिटाई कर निकाला जुलूस।,FB User Saurabh Goswami,2026-07-10T11:40:43Z,विश्वास न्यूज,vishvasnews.com,Fact Check: श्रीगंगानगर दुष्कर्म मामले में पुलिस की कार्रवाई के नाम पर ...,https://www.vishvasnews.com/society/fact-check-unrelated-videos-going-viral-falsely-attributed-to-police-action-in-the-sri-ganganagar-rape-case/,2026-07-10T11:40:43Z,False,hi
वायरल वीडियो,curated,इंडोनेशिया की बाढ़ में फंसे बाघ को हाथी ने बचाया।,FB User Ajay Shukla,2026-07-09T12:03:07Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: बाढ़ से बाघ को बचाते हाथी का वीडियो फर्जी, AI तकनीक से किया ...",https://www.vishvasnews.com/ai-check/viral-video-of-an-elephant-saving-a-tiger-from-flood-is-ai-generated/,2026-07-09T12:03:07Z,False,hi
वायरल वीडियो,curated,राजस्थान के श्रीगंगानगर की नाबालिग रेप पीड़िता की मौत हो गई है।,FB User Bijay Kumar,2026-07-09T10:00:49Z,विश्वास न्यूज,vishvasnews.com,Fact Check: श्रीगंगानगर मामले में पीड़िता की मौत के दावे के साथ वायरल ...,https://www.vishvasnews.com/society/fact-check-old-uttarakhand-video-falsely-linked-to-sri-ganganagar-victim-death-case/,2026-07-09T10:00:49Z,False,hi
वायरल वीडियो,curated,रील बनाने के लिए पुल से लटके युवक को मगरमच्छ ने मार डाला।,FB User Kartik Karan Ajad,2026-07-09T05:07:06Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पुल से लटककर रील बनाने वाले युवक की मगरमच्छ ने नहीं ली ...,https://www.vishvasnews.com/viral/viral-video-of-crocodile-killing-man-while-filming-reel-is-misleading/,2026-07-09T05:07:06Z,False,hi
वायरल वीडियो,curated,"इस वीडियो में पुलिसवाले उस रिक्शा चालक की पिटाई कर रहे हैं, जिसने श्रीगंगानगर में नाबालिग बच्ची को अगवा किया था.",सोशल मीडिया यूजर्स,2026-07-08T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: श्रीगंगानगर रेप केस के आरोपी रिक्शा चालक की पिटाई का नहीं है ...,https://www.aajtak.in/fact-check/story/fact-check-rajasthan-sri-ganganagar-minor-rape-viral-video-fake-maharashtra-kalyan-police-ntc-drmt-rptc-2597070-2026-07-08,,False,hi
वायरल वीडियो,curated,रात के वक्त किसिंग करते लड़के-लड़कियों का ये वीडियो जंतर-मंतर पर हो रहे CJP के प्रोटेस्ट का है.,सोशल मीडिया यूजर्स,2026-07-01T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: किसिंग करते लड़के-लड़कियों का ये वीडियो जंतर-मंतर पर चल रहे ...,https://www.aajtak.in/fact-check/story/cjp-protest-viral-kissing-video-jnu-kiss-of-love-fact-check-mdsb-ntc-dskc-2591845-2026-07-01,,False,hi
वायरल वीडियो,curated,डिटेंशन कैंप में भेजे जाने के डर से बंगाल छोड़कर भागते बांग्लादेशी।,X User- Ranjana Singh,2026-06-10T10:20:49Z,विश्वास न्यूज,vishvasnews.com,Fact Check: Viral Video of Bangladeshi Migrants Fleeing West ...,https://www.vishvasnews.com/world/fact-check-viral-video-of-bangladeshi-migrants-fleeing-west-bengal-is-from-bangladesh-not-india/,2026-06-10T10:20:49Z,Half true,hi
वायरल वीडियो,curated,जंतर मंतर पर गोदी मीडिया हाय-हाय के नारे लगने का है यह वीडियो,Facebook,2026-06-10T08:04:24Z,The Quint,thequint.com,'कॉकरोच जनता पार्टी' के हालिया विरोध प्रदर्शन का नहीं है यह वायरल वीडियो,https://www.thequint.com/hindi/webqoof/cockroach-janata-party-godi-media-viral-video-brahmin-ugc-protest-old-video-false-claims,2026-06-10T08:04:24Z,False,hi
वायरल वीडियो,curated,पश्चिम बंगाल में बांग्लादेशियों की बस्ती पर बुलडोजर एक्शन हो रहा है,Facebook,2026-05-26T23:23:22Z,The Quint,thequint.com,अतिक्रमण हटाने पर रोते हुए शख्स का यह वीडियो बंगाल नहीं बांग्लादेश का है,https://www.thequint.com/hindi/webqoof/west-bengal-viral-video-mirpur-bangladesh-encroachment-drive-shared-with-false-claim,2026-05-26T23:23:22Z,False,hi
वायरल वीडियो,curated,भारत में विदेशी महिला पर्यटक के साथ बदसुलूकी करते शख्स का है ये वीडियो,"Twitter,Facebook,Social Media",2026-05-17T22:36:38Z,The Quint,thequint.com,महिला पर्यटक से बदसुलूकी करते शख्स का ये वीडियो भारत का नहीं,https://www.thequint.com/hindi/webqoof/women-tourist-assault-video-from-nepal-falsely-shared-as-incident-of-india,2026-05-17T22:36:38Z,False,hi
वायरल वीडियो,curated,एक शख्स दिल्ली यूनिवर्सिटी में हिंदू लड़कियों को लव जिहाद में फंसाने के लिए झूठी सलाह दे रहा था।,FB User the_sanatni_sena,2026-04-30T12:20:51Z,विश्वास न्यूज,vishvasnews.com,Fact Check: ढाका यूनिवर्सिटी में हुई छेड़छाड़ के वीडियो दिल्ली के 'लव जिहाद ...,https://www.vishvasnews.com/world/fact-check-dhaka-university-harassment-video-falsely-linked-to-delhi-love-trap-claim/,2026-04-30T12:20:51Z,False,hi
वायरल वीडियो,curated,महिला आरक्षण बिल के विरोध में सपाह-ख़ांग्रेसी कार्यकर्ताओं ने सैनिटरी पैड फाड़कर प्रदर्शन किया,Facebook,2026-04-20T22:31:57Z,The Quint,thequint.com,पाकिस्तान का पुराना वीडियो महिला आरक्षण बिल के विरोध से जोड़कर वायरल,https://www.thequint.com/hindi/webqoof/pakistani-eating-israeli-flag-old-viral-video-shared-with-false-claims-of-women-reservation-bill-protest-india,2026-04-20T22:31:57Z,False,hi
वायरल वीडियो,curated,यह वीडियो नोएडा में प्रदर्शनकारियों और पुलिस में हुई झड़प का है।,Insta User- mo_sufiyan.242,2026-04-17T12:03:01Z,विश्वास न्यूज,vishvasnews.com,Fact Check: इंडोनेशिया का पुराना वीडियो नोएडा में प्रदर्शनकारियों व पुलिस ...,https://www.vishvasnews.com/viral/fact-check-police-and-protestors-fight-video-is-from-indonesia-not-noida-workers-issue/,2026-04-17T12:03:01Z,False,hi
वायरल वीडियो,curated,TMC के उपद्रवी सुरक्षा बलों को 2 मिनट भी नहीं झेल सके,Facebook,2026-04-17T00:42:29Z,The Quint,thequint.com,मणिपुर में हुए प्रदर्शन का वीडियो बंगाल के TMC कार्यकर्ताओं का बताकर ...,https://www.thequint.com/hindi/webqoof/manipur-protest-nrc-shared-with-false-claim-tmc-workers-viral-on-social-media-bengal-elections-2026,2026-04-17T00:42:29Z,False,hi
वायरल वीडियो,curated,दिल्‍ली-देहरादून एक्‍सप्रेसवे के खुलने के बाद युवकों का स्‍टंट,FB Page Samachar4u,2026-04-16T11:56:03Z,विश्वास न्यूज,vishvasnews.com,Fact Check: लापरवाही से बाइक चलाते युवकों का पुराना वीडियो दिल्ली ...,https://www.vishvasnews.com/viral/old-video-of-rash-bikers-misleadingly-shared-as-delhi-dehradun-expressway-incident/,2026-04-16T11:56:03Z,False,hi
वायरल वीडियो,curated,स्कूल के बाहर लड़कियों को परेशान करते मुस्लिम युवकों का है यह वडियो,Facebook,2026-04-10T10:49:44Z,The Quint,thequint.com,आरोपियों को पीटती पुलिस का वीडियो गलत सांप्रदायिक दावों के साथ वायरल,https://www.thequint.com/hindi/webqoof/ahmedabad-police-beating-accused-on-road-ramol-vastral-viral-video-shared-false-communal-claims,2026-04-10T10:49:44Z,False,hi
वायरल वीडियो,curated,फ्लाईओवर गिरने का वायरल वीडियो,Facebook,2026-02-20T05:35:28Z,The Quint,thequint.com,फ्लाईओवर गिरने का यह वायरल वीडियो असली नहीं AI से बनाया गया है,https://www.thequint.com/hindi/webqoof/flyover-viral-video-ai-generated-shared-as-real-incident-india-fact-check,2026-02-20T05:35:28Z,False,hi
वायरल वीडियो,curated,होली पर थाने में युवक से डांस कराया गया।,FB page The News wave,2026-03-05T09:14:58Z,विश्वास न्यूज,vishvasnews.com,Fact Check: इटावा पुलिस ने लॉकडाउन के वक्‍त करवाया था युवक से डांस ...,https://www.vishvasnews.com/viral/fact-check-old-etawah-police-video-of-youth-dancing-during-lockdown-falsely-shared-as-holi-celebration/,2026-03-05T09:14:58Z,False,hi
वायरल वीडियो,curated,नाइट पार्टी कर के लड़की को नाले में फेंक दिया,Facebook,2026-02-24T14:09:55Z,The Quint,thequint.com,महिला को नाले में फेंकने का वायरल वीडियो असली नहीं फिल्म का एक सीन है,https://www.thequint.com/hindi/webqoof/women-thrown-in-drain-viral-video-shared-as-real-incident-bollywood-mom-movie-fact-check,2026-02-24T14:09:55Z,False,hi
वायरल वीडियो,curated,ईरान की जनता ने मुल्ला मौलवियों की धुलाई शुरू कर दी,Facebook,2026-01-27T04:10:37Z,The Quint,thequint.com,ईरान का पुराना स्क्रिप्टेड वीडियो हालिया प्रदर्शनों से जोड़कर वायरल,https://www.thequint.com/hindi/webqoof/iran-old-video-scripted-maulana-getting-beated-by-young-boy-linked-to-recent-iran-protests-fact-check,2026-01-27T04:10:37Z,False,hi
वायरल वीडियो,curated,यह वीडियो 19 जनवरी को चीनी रेस्टुरेंट में हुए धमाके का है।,फेसबुक यूजर 'सूचना सूत्र',2026-01-23T11:04:08Z,विश्वास न्यूज,vishvasnews.com,Fact Check: काबुल के चीनी रेस्टोरेंट पर हुए हालिया हमले का नहीं यह वीडियो ...,https://www.vishvasnews.com/world/fact-check-this-video-is-not-of-the-recent-attack-on-a-chinese-restaurant-in-kabul-an-old-clip-is-viral/,2026-01-23T11:04:08Z,Half true,hi
वायरल वीडियो,curated,ईरान ने तनाव के दौरान रडार सक्रिय कर लिए हैं।,इंस्टाग्राम यूजर shortanalysis_narm,2026-01-16T12:11:05Z,विश्वास न्यूज,vishvasnews.com,Fact Check: ईरान में सार्वजनिक रूप से रडार की तैनाती के दावे से वायरल ...,https://www.vishvasnews.com/world/fact-check-viral-video-claiming-to-show-public-radar-deployment-in-iran-is-from-venezuela/,2026-01-16T12:11:05Z,False,hi
वायरल वीडियो,curated,दिल्ली में लोगों ने अपशब्द बोलने पर हनी सिंह को स्टेज पर पीटा।,Insta User- nikki_chauhann567,2026-01-16T09:44:45Z,विश्वास न्यूज,vishvasnews.com,Fact Check: दिल्ली में अपशब्द बोलने पर हनी सिंह से मारपीट का दावा गलत ...,https://www.vishvasnews.com/entertainment/fact-check-viral-video-claiming-yo-yo-honey-singh-was-beaten-in-delhi-for-abusive-language-know-truth-behind-story/,2026-01-16T09:44:45Z,False,hi
वायरल वीडियो,curated,वीडियो में देखा जा सकता है कि कैसे एक हादसे में एक झूला पास में खड़ी लड़की के सिर से टकरा गया.,Social media users,2025-12-14T00:00:00Z,AajTak,aajtak.in,फैक्ट चेक: झूले से हुए हादसे के रूह कंपा देने वाले इस वीडियो की सच्चाई ये है,https://www.aajtak.in/fact-check/story/viral-swing-hit-girl-video-ai-generated-fact-check-explained-truth-ntc-rpti-2413628-2025-12-15,,False,hi
वायरल वीडियो,curated,तेंदुए के हमले का यह वीडियो हालिया है।,फेसबुक यूजर -Ganw Tak,2025-12-10T12:11:24Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: तेंदुए के हमले का यह वीडियो साल 2022 का है, हालिया बताकर ...",https://www.vishvasnews.com/viral/fact-check-viral-video-claiming-to-show-recent-leopard-attack-is-misleading/,2025-12-10T12:11:24Z,Half true,hi
वायरल वीडियो,curated,2014 के पहले ये हालात थे हमारी सेना के शर्म आनी चाहिए चमचों को,Facebook,2025-11-14T08:16:44Z,The Quint,thequint.com,2017 में CRPF जवानों के साथ हुई बदसुलूकी का वीडियो भ्रामक दावों के साथ ...,https://www.thequint.com/hindi/webqoof/crpf-attack-video-2017-kashmiri-boy-byelections-viral-misleading-claims-upa-government-on-social-media,2025-11-14T08:16:44Z,False,hi
वायरल वीडियो,curated,राखी बिलड़ना ने संसद में पीएम मोदी के सामने उन्हीं की आलोचना की।,FB User Anuj Kumar,2025-11-07T12:19:13Z,विश्वास न्यूज,vishvasnews.com,Fact Check: आप नेता राखी बिड़लान का एडिटेड वीडियो गलत दावे के साथ हुआ ...,https://www.vishvasnews.com/politics/fact-check-edited-video-of-aap-leader-rakhi-birla-goes-viral-with-false-claim/,2025-11-07T12:19:13Z,False,hi
वायरल वीडियो,curated,यूपी पुलिस ने बदमाशों का किया बुरा हाल।,FB User Anjali Chauhan,2025-11-03T09:38:52Z,विश्वास न्यूज,vishvasnews.com,Fact Check: यूपी पुलिस की कार्रवाई के नाम से वायरल यह वीडियो गुजरात का,https://www.vishvasnews.com/society/fact-check-viral-video-claiming-up-police-action-is-actually-from-gujarat/,2025-11-03T09:38:52Z,Half true,hi
वायरल वीडियो,curated,हिंदू शख्स ने बूढ़ी मां को नदी में फेंका।,FB User Mufti Tanveer Alam,2025-10-13T11:09:32Z,विश्वास न्यूज,vishvasnews.com,Fact Check: बूढ़ी मां को नदी में फेंकने का वीडियो एडिटेड और स्क्रिप्टेड ...,https://www.vishvasnews.com/society/fact-check-viral-video-of-son-throwing-elderly-mother-into-river-is-scripted-originates-from-bangladesh/,2025-10-13T11:09:32Z,False,hi
वायरल वीडियो,curated,लद्दाख में लोगों ने भाजपा के खिलाफ प्रदर्शन के दौरान गाड़ियों में आग लगाई है।,Insta User- lalesh_rathour,2025-10-01T10:33:37Z,विश्वास न्यूज,vishvasnews.com,Fact Check : नेपाल हिंसा का वीडियो लद्दाख का बताकर वायरल,https://www.vishvasnews.com/viral/fact-check-nepal-violence-video-viral-as-ladakh-know-truth-behind-news/,2025-10-01T10:33:37Z,False,hi
वायरल वीडियो,curated,रामायण का दिव्य पक्षी जटायु हाल ही में केरल के सदायमंगलम में देखा गया।,Threads User shelkesanttosh136,2025-09-22T09:16:53Z,विश्वास न्यूज,vishvasnews.com,Fact Check: अर्जेंटीना के वीडियो को फिर से केरल का बताकर किया जा रहा है ...,https://www.vishvasnews.com/viral/fact-check-video-from-argentina-is-being-made-viral-again-by-claiming-it-to-be-from-kerala/,2025-09-22T09:16:53Z,False,hi
वायरल वीडियो,curated,सपा कार्यकर्ताओं ने नेपाल की तरह भारत में प्रदर्शन किया तो पुलिस ने उन पर लाठीचार्ज कर दिया।,FB User-Yogi Ka New Up,2025-09-16T11:58:17Z,विश्वास न्यूज,vishvasnews.com,Fact Check: सपा कार्यकर्ताओं पर लाठीचार्ज का पुराना वीडियो भ्रामक दावे ...,https://www.vishvasnews.com/politics/fact-checkold-video-of-police-lathi-charge-on-samajwadi-party-workers-shared-with-misleading-claims/,2025-09-16T11:58:17Z,Half true,hi
वायरल वीडियो,curated,यह वीडियो पंजाब में भाजपा विधायक को भगाने का है।,Insta User- meeralam527,2025-09-12T10:14:13Z,विश्वास न्यूज,vishvasnews.com,Fact Check: इंडोनेशिया में कार पर हमला करते लोगों का वीडियो पंजाब में ...,https://www.vishvasnews.com/politics/fact-check-video-from-indonesia-falsely-shared-as-attack-on-bjp-mla-in-punjab/,2025-09-12T10:14:13Z,False,hi
वायरल वीडियो,curated,पंजाब में आई बाढ़ में एक बच्चा अपनी मां के शव को ले जाते हुए।,FB User सत्यमेव जयते,2025-09-09T10:50:57Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: पंजाब बाढ़ का नहीं है महिला और बच्चे का यह वीडियो, मनगढ़ंत ...",https://www.vishvasnews.com/society/fact-check-misleading-viral-video-of-woman-and-child-video-is-old-clip-falsely-linked-to-punjab-floods/,2025-09-09T10:50:57Z,False,hi
वायरल वीडियो,curated,बारिश के बाद मुंबई में पानी में चलती ट्रेन का वीडियो।,FB User Sanjay Dubey,2025-09-08T09:52:28Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: पानी में चलती ट्रेन का वीडियो पुराना, भ्रामक दावे से हुआ वायरल",https://www.vishvasnews.com/society/fact-check-viral-video-of-train-running-in-water-is-old-and-misleading/,2025-09-08T09:52:28Z,Half true,hi
वायरल वीडियो,curated,पंजाब में हालात दिल दहला देने वाले है,"Facebook,Twitter",2025-09-08T10:21:43Z,The Quint,thequint.com,पंजाब बाढ़ का बताकर वायरल यह वीडियो असली नहीं AI से बना है,https://www.thequint.com/hindi/webqoof/punjab-floods-man-and-animals-swept-away-in-water-ai-made-viral-video-shared-as-real-incident-fact-check,2025-09-08T10:21:43Z,False,hi
वायरल वीडियो,curated,दुबई में हुई रेसलिंग प्रतियोगिता में भारतीय महिला पहलवान ने पाकिस्तानी रेसलर को पछाड़ा।,FB User Rajender Bhardwaj,2025-08-19T11:39:45Z,विश्वास न्यूज,vishvasnews.com,Fact Check: भारतीय महिला रेसलर्स का वीडियो फिर गलत दावे के साथ हुआ ...,https://www.vishvasnews.com/viral/fact-check-old-video-of-indian-women-wrestlers-goes-viral-with-false-claim/,2025-08-19T11:39:45Z,False,hi
वायरल वीडियो,curated,उत्तरप्रदेश में यमुना एक्सप्रेसवे पर एंबुलेंस से गिरते स्ट्रेचर पर लेटे मरीज का है ये वीडियो,"Facebook,Twitter,Social Media",2025-12-16T22:00:07Z,The Quint,thequint.com,एंबुलेंस से गिरते स्ट्रेचर पर लेटे मरीज के वायरल वीडियो का सच,https://www.thequint.com/hindi/webqoof/fact-check-viral-video-claims-patient-fell-from-ambulance-in-up-what-really-happened,2025-12-16T22:00:07Z,False,hi
वायरल वीडियो,curated,श्वेत दंपती के अश्वेत शिशुओं को जन्म देने का वायरल वीडियो,Instagram user raghavndtv,2025-11-04T10:14:24Z,विश्वास न्यूज,vishvasnews.com,Fact Check: श्वेत दंपती के अश्वेत शिशुओं को जन्म देने का वायरल वीडियो AI निर्मित है,https://www.vishvasnews.com/ai-check/fact-check-viral-video-of-white-couple-giving-birth-to-black-babies-is-ai-created/,2025-11-04T10:14:24Z,False,hi
वायरल वीडियो,curated,धर्मेंद्र का आखिरी वीडियो।,FB User Vicky Tantway,2025-11-11T10:50:42Z,विश्वास न्यूज,vishvasnews.com,Fact Check: धर्मेंद्र देओल के पुराने वीडियो को गलत दावे के साथ किया जा ...,https://www.vishvasnews.com/entertainment/fact-check-actor-dharmendra-deol-old-video-is-going-viral-with-a-false-claim/,2025-11-11T10:50:42Z,False,hi
वायरल वीडियो,curated,"यह एक असली मामला है और पुलिस थाने का वीडियो है, जो गलती से लीक होकर वायरल हो गया है।",फेसबुक यूजर 'प्रदीप सिंह',2025-10-25T11:02:46Z,विश्वास न्यूज,vishvasnews.com,Fact Check: पुलिस थाने के लीक वीडियो के नाम से वायरल वीडियो स्क्रिप्टेड है,https://www.vishvasnews.com/viral/fact-check-the-viral-video-which-is-quoting-a-leaked-police-station-video-is-scripted/,2025-10-25T11:02:46Z,False,hi
वायरल वीडियो,curated,कोलकाता मेले में झूला टूटने का वीडियो।,इंस्टाग्राम यूजर -allrounder_no1,2025-10-06T10:06:44Z,विश्वास न्यूज,vishvasnews.com,Fact Check: कोलकाता मेले में झूला टूटने के दावे से वायरल वीडियो AI निर्मित,https://www.vishvasnews.com/ai-check/fact-check-kolkata-fair-swing-breaking-video-is-ai-generated/,2025-10-06T10:06:44Z,False,hi
वायरल वीडियो,curated,उत्तर प्रदेश के बरेली में हुई हिंसा से जुड़ा है यह वीडियो ?,Facebook,2025-10-01T12:27:15Z,The Quint,thequint.com,पुलिस की मारपीट का पुराना वीडियो हालिया बरेली हिंसा से जोड़कर वायरल,https://www.thequint.com/hindi/webqoof/bareilly-violence-old-video-up-police-beating-muslim-youth-nupur-sharma-protest-shared-fake-news,2025-10-01T12:27:15Z,False,hi
वायरल वीडियो,curated,बिहार के भाजपा नेता को हाल फिलहाल में बिना टिकट के यात्रा करने पर पकड़ा गया।,FB User Ramesh Patel,2025-09-27T08:12:24Z,विश्वास न्यूज,vishvasnews.com,Fact Check : ट्रेन में बिना टिकट यात्रा करने वाले बिहार के नेता का पुराना ...,https://www.vishvasnews.com/politics/old-video-of-bihar-politician-travelling-without-ticket-in-train-goes-viral/,2025-09-27T08:12:24Z,Half true,hi
वायरल वीडियो,curated,बादल फटने का यह वीडियो मध्य प्रदेश का है।,इंस्टाग्राम हैंडल -veer_teja_0094,2025-08-15T12:12:44Z,विश्वास न्यूज,vishvasnews.com,Fact Check : मध्य प्रदेश में बादल फटने के दावे से वायरल वीडियो AI ...,https://www.vishvasnews.com/ai-check/fact-check-viral-video-claiming-cloudburst-in-madhya-pradesh-is-ai-generated/,2025-08-15T12:12:44Z,False,hi
