query,query_lang,claim_text,claimant,claim_date,claim_date_parsed,claim_year,claim_month,publisher_name,publisher_domain,review_title,review_url,review_date,rating,rating_clean,language,language_name,claim_char_len,claim_word_len,detected_script,has_claimant,data_source
યુક્રેન,curated,युक्रेनचे राष्ट्राध्यक्ष झेलेन्स्की हे डान्स करत असल्याचा व्हिडिओ शेअर करत दावा,,2025-02-18T04:46:00Z,2025-02-18 04:46:00+00:00,2025.0,2.0,Maharashtra Times,maharashtratimes.com,"Fact Check: युक्रेनचे राष्ट्राध्यक्ष झेलेन्स्की यांचा बेली डान्स, व्हायरल व्हिडिओचे सत्य काय?",https://maharashtratimes.com/india-news/ukrainian-president-zhelenskys-belly-dance-video-goes-viral-fact-check/articleshow/118415017.cms,,False,false,mr,Marathi,79,11,devanagari,False,google_factcheck_api
Shah Rukh Khan,curated,"यूजर्स एनडीटीव्ही च्या एका ट्विट चा स्क्रीनशॉट शेअर करत आहे. ह्यात लिहले आहे, ‘किंग खान यानी की शाहरुख खान की अपील’",FB User,2022-04-04T00:00:00Z,2022-04-04 00:00:00+00:00,2022.0,4.0,विश्वास न्यूज,vishvasnews.com,Fact Check: NDTV's fake screenshot of tweet being used to spread false claims about Shahrukh Khan. - Fact Check: चॅनेल च्या ट्विट चा खोटा स्क्रीनशॉट व्हायरल करत शाहरुख खान बद्दल करण्यात येत आहे खोटा दावा,https://www.vishvasnews.com/marathi/viral/fact-check-viral-tweet-in-the-name-of-shahrukh-khan-and-ndtv-is-edited/,2022-04-04T00:00:00Z,FALSE,false,mr,Marathi,115,21,devanagari,True,google_factcheck_api
Shah Rukh Khan,curated,‘पठाण’ चित्रपटावरून शाहरुख च्या नावाने खोटे वक्तव्य व्हायरल,SOCIAL MEDIA POST,2023-01-28T00:00:00Z,2023-01-28 00:00:00+00:00,2023.0,1.0,विश्वास न्यूज,vishvasnews.com,Fact Check: Fake statement attributed to Shahrukh Khan goes viral. - Fact Check: 'पठाण' चित्रपटावरून शाहरुख च्या नावाने खोटे वक्तव्य व्हायरल,https://www.vishvasnews.com/marathi/viral/fact-check-fake-statement-attributed-to-shahrukh-khan-goes-viral/,2023-01-28T00:00:00Z,FALSE,false,mr,Marathi,59,8,devanagari,True,google_factcheck_api
Shah Rukh Khan,curated,शाहरुख खान ची मृत्यू,फेसबुक यूजर,2021-10-22T16:06:53Z,2021-10-22 16:06:53+00:00,2021.0,10.0,विश्वास न्यूज,vishvasnews.com,Fact Check: Viral post stating Shahrukh Khan is dead is fake. - Fact Check: शाहरुख खान च्या निधनाची अफवा पसरवणारी व्हायरल पोस्ट खोटी आहे,https://www.vishvasnews.com/marathi/viral/fact-check-shahrukh-khan-did-not-die-in-a-plane-crash-viral-post-is-fake/,2021-10-22T16:06:53Z,False,false,mr,Marathi,20,4,devanagari,True,google_factcheck_api
Salman Khan,curated,salman khan anant ambani family together in mahakumbh jamnagar birthday party video shared with is fake,Social Media,2025-02-05T00:00:00Z,2025-02-05 00:00:00+00:00,2025.0,2.0,Esakal,esakal.com,Fact Check : सलमान खान आणि अनंत अंबानी महाकुंभमेळ्यात एकत्र गेले? व्हायरल व्हिडिओमागे हे आहे सत्य,https://www.esakal.com/viral-satya/fact-check-viral-video-of-salman-khan-anant-ambani-family-together-in-mahakumbh-jamnagar-birthday-party-video-shared-with-fake-claim-ssg2,2025-02-05T00:00:00Z,FALSE,false,mr,Marathi,103,16,latin,True,google_factcheck_api
Salman Khan,curated,व्हायरल गर्ल मोनालिसा सलमान खानला भेटण्यासाठी त्याच्या फार्महाऊसवर पोहोचली,Social Media,,,,,Maharashtra Times,maharashtratimes.com,Fact Check: महाकुंभमेळ्यातील व्हायरल गर्ल मोनालिसा सलमान खानच्या भेटील फार्महाऊसवर? व्हायरल फोटोचे सत्य काय?,https://maharashtratimes.com/india-news/fact-check-mahakumbh-viral-girl-monalisa-meet-salman-khan-know-the-truth-news-in-marathi/articleshow/117686499.cms,,Mostly false,unknown,mr,Marathi,74,9,devanagari,True,google_factcheck_api
Salman Khan,curated,सलमान खान आणि तमन्ना भाटिया स्कायडायव्हिंगचे फोटो व्हायरल,Social Media,2025-01-10T10:10:00Z,2025-01-10 10:10:00+00:00,2025.0,1.0,Maharashtra Times,maharashtratimes.com,Fact Check : सलमान खान आणि तमन्ना भाटिया खरोखरच स्कायडायव्हिंगला गेले होते का? व्हायरल फोटोचे जाणून घ्या सत्य,https://maharashtratimes.com/india-news/fact-check-salman-khan-and-tamannah-bhatiya-sjydiving-viral-photo-on-social-media-news-in-marathi/articleshow/117369794.cms,,False,false,mr,Marathi,57,8,devanagari,True,google_factcheck_api
Salman Khan,curated,सलमान आणि सोनाक्षी चे लग्न झाले,Disha Patani Fan Club,2023-01-24T17:00:37Z,2023-01-24 17:00:37+00:00,2023.0,1.0,विश्वास न्यूज,vishvasnews.com,"Fact Check: Salman, Sonakshi did not get married, viral pics are edited. - Fact Check: सलमान आणि सोनाक्षी चे नाही झाले लग्न, एडिटेड चित्र होत आहे व्हायरल",https://www.vishvasnews.com/marathi/viral/fact-check-salman-and-sonakshi-did-not-get-married-viral-pics-are-edited/,2023-01-24T17:00:37Z,False,false,mr,Marathi,31,6,devanagari,True,google_factcheck_api
Virat Kohli,curated,विराट अनुष्काने मुलांसोबतचा फोटो शेअर केल्याचा दावा,Social Media,2025-02-18T05:00:00Z,2025-02-18 05:00:00+00:00,2025.0,2.0,Maharashtra Times,maharashtratimes.com,Fact check: विराट आणि अनुष्का यांचा मुलांसोबत फोटो व्हायरल ? जाणून घेऊया छायाचित्राचे सत्य,https://maharashtratimes.com/india-news/virat-and-anushka-photo-viral-with-children-fact-check/articleshow/118555785.cms,,False,false,mr,Marathi,51,7,devanagari,True,google_factcheck_api
Virat Kohli,curated,IPL सामन्यापूर्वी विराट पाहतोय राहुल गांधीची पत्रकार परिषद,सोशल मीडिया,2024-05-15T00:00:00Z,2024-05-15 00:00:00+00:00,2024.0,5.0,Esakal,esakal.com,Fact Check: IPL सामन्यापूर्वी विराट पाहतोय राहुल गांधीची पत्रकार परिषद? वाचा व्हायरल फोटोमागील सत्य,https://www.esakal.com/viral-satya/virat-kohli-watching-rahul-gandhis-press-conference-before-opening-match-of-ipl-fact-check-aam93,2024-03-22T00:00:00Z,False,false,mr,Marathi,58,8,devanagari,True,google_factcheck_api
Virat Kohli,curated,फोटोमध्ये विराट कोहलीसोबत त्याची मुलगी वामिका आहे.,फेसबुक पेज Sudhanshu Trivedi Fan Club,2023-12-14T08:30:57Z,2023-12-14 08:30:57+00:00,2023.0,12.0,विश्वास न्यूज,vishvasnews.com,"Fact Check: हरभजन सिंगची मुलगी हिनायाचा हा फोटो आहे, विराट कोहलीची मुलगी वामिकाचा नाही",https://www.vishvasnews.com/marathi/sports/fact-check-this-photo-is-of-harbhajan-singhs-daughter-hinaya-not-virat-kohlis-daughter-vamika-2/,2023-12-14T08:30:57Z,Half true,unknown,mr,Marathi,50,7,devanagari,True,google_factcheck_api
Sachin Tendulkar,curated,मी ज्या दिवशी चिकन शॉप मध्ये माझ्या समोर मुर्गा कापताना बघितले त्यादिवशी मला विचित्र वाटले. मी रात्रभर झोपू शकलो नाही. माझ्या डोळ्यांसमोर माझ्या लहान मुलांचा चेहरा येत होता. ते जीव पण कोणाचे लेकरू असतील. माझ्या स्वादासाठी कोणाला भयंकर पीडा मधून जावे लागते. मी त्यादिवशी आजीवन शाकाहारी बनण्याचा निर्णय घेतला: सचिन रमेश तेंडुलकर.,Suresh Jain Rituraj,2021-02-15T06:03:35Z,2021-02-15 06:03:35+00:00,2021.0,2.0,विश्वास न्यूज,vishvasnews.com,Fact Check: Story going viral claiming to be that of Sachin Tendulkar is imaginary. - Fact Check: सचिन तेंडुलकर यांच्या नावावर व्हायरल होत असलेली गोष्टं काल्पनिक आहे,https://www.vishvasnews.com/marathi/politics/fact-check-viral-story-about-sachin-tendulkar-is-imaginary-post-is-fake/,2021-02-15T06:03:35Z,False,false,mr,Marathi,327,52,devanagari,True,google_factcheck_api
Sachin Tendulkar,curated,सचिन तेंडुलकर आणि नरेंद्र मोदी यांच्या भेटी दरम्यान मुकेश अंबानी यांचे छायाचित्र भिंतीवर दिसले.,Sumeet Valmiki,2021-03-10T05:49:23Z,2021-03-10 05:49:23+00:00,2021.0,3.0,विश्वास न्यूज,vishvasnews.com,Fact Check : Old picture of Narendra Modi and Sachin Tendulkar goes viral after being edited. - Fact Check : पंतप्रधान मोदी आणि सचिन तेंडुलकर यांच्या भेटीचे जुने छायाचित्र एडिट करून होत आहे व्हायरल,https://www.vishvasnews.com/marathi/politics/fact-check-old-picture-of-a-meeting-between-sachin-tendulkar-and-narendra-modi-goes-viral/,2021-03-10T05:49:23Z,False,false,mr,Marathi,95,14,devanagari,True,google_factcheck_api
cricket,curated,"It was sometime in the mid 1880s. Eden Gardens was around 20 years old, and hosting a match between Calcutta Cricket Club (CCC), the then occupants of the ground, and Town Club. Representing the latter, one Narendranath Datta took seven wickets. He did not pursue cricket, but went on to become a global figure known by another name: Swami Vivekanand.",Mrk Kumaran,2021-12-06T09:23:47Z,2021-12-06 09:23:47+00:00,2021.0,12.0,विश्वास न्यूज,vishvasnews.com,Fact Check: स्वामी विवेकानंद क्रिकेट खेळत असल्याचे व्हायरल चित्र एडिटेड आहे - Fact Check: Edited picture shared as that of Swami Vivekanand playing cricket,https://www.vishvasnews.com/marathi/politics/fact-check-%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%AE%E0%A5%80-%E0%A4%B5%E0%A4%BF%E0%A4%B5%E0%A5%87%E0%A4%95%E0%A4%BE%E0%A4%A8%E0%A4%82%E0%A4%A6-%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%95/,2021-12-06T09:23:47Z,False,false,mr,Marathi,351,60,latin,True,google_factcheck_api
IPL,curated,आयपीएल २०२५ मध्ये फोन पे ₹६९८ कॅशबॅक देत आहे,Social Media,2025-03-20T12:03:00Z,2025-03-20 12:03:00+00:00,2025.0,3.0,Maharashtra Times,maharashtratimes.com,"Fact Check : आयपीएल २०२५ सुरू होताच फोन पे देताहेत ६९८ कॅशबॅक, व्हायरल पोस्टचे सत्य काय?",https://maharashtratimes.com/india-news/phone-pay-fake-cashback-offer-viral-in-name-of-ipl-2025-know-the-truth-marathi-news/articleshow/119376796.cms,,False,false,mr,Marathi,44,9,devanagari,True,google_factcheck_api
,,व्हायरल व्हिडिओ विदर्भातील अमरावती जिल्ह्यातील मोर्शी गावात आलेल्या टोळधाडीचा आहे.,facebook user,2020-06-02T00:00:00Z,2020-06-02 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-06-02T00:00:00Z,partly true/misleading,misleading,mr,Marathi,82,10,devanagari,True,xfact_2021
,,मुख्यमंत्री उद्धव ठाकरे यांनी महाराष्ट्रात 15 जूनपासून 30 सप्टेंबर पर्यंत लाॅकडाऊन जाहिर केला आहे.,Facebook User,2020-06-12T00:00:00Z,2020-06-12 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,https://www.tv9marathi.com/maharashtra/cm-uddhav-thackeray-will-address-maharashtra-today-live-update-310221.html,2020-06-13T00:00:00Z,partly true/misleading,misleading,mr,Marathi,98,14,devanagari,True,xfact_2021
,,मुंबईत कोरोनाच्या नावावर मानवी अवयवांची तस्करी,facebook User,2020-07-23T00:00:00Z,2020-07-23 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-07-23T00:00:00Z,false,false,mr,Marathi,46,6,devanagari,True,xfact_2021
,,पावसाळी अधिवेशनात इतर महत्वाचे विषय सोडून माजी आमदारांची मासिक पेन्शनमध्ये 25 हजारावरून थेट 40 हजार इतकी वाढ करण्यात आली आहे.,Facebook User,2020-09-26T00:00:00Z,2020-09-26 00:00:00+00:00,2020.0,9.0,marathi.newschecker.in,marathi.newschecker.in,,https://tecno.dailyhunt.in/news/india/marathi/newschecker+marathi-epaper-nwschmr/maji+aamadaranchya+penshanavadhisandarbhat+post+vhayaral+janun+ghya+saty-newsid-n217688888?pgs=N&pgn=0&&nsk=news-updates-news,2020-09-26T00:00:00Z,partly true/misleading,misleading,mr,Marathi,125,20,devanagari,True,xfact_2021
,,मास्कचा अधिक काळ वापर केल्यास परिणामी व्यक्तीचा मृत्यू होण्याची शक्यता असते.,Facebook User,2020-05-20T00:00:00Z,2020-05-20 00:00:00+00:00,2020.0,5.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-05-21T00:00:00Z,false,false,mr,Marathi,76,11,devanagari,True,xfact_2021
,,मालेगावमध्ये युनानी काढ्याचा वापर केल्याने कोरोनाचे रुग्ण बरे झाले व नवीन एकही रुग्ण आढळलेला नाही,Facebook User,2020-07-09T00:00:00Z,2020-07-09 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,http://marathi.newschecker.in/coronavirus/woman-gives-tips-for-prevention-from-covid-19-is-not-a-doctor-at-medanta-hospital/,2020-07-09T00:00:00Z,partly true/misleading,misleading,mr,Marathi,97,15,devanagari,True,xfact_2021
,,हर्षवर्धन पाटील यांनी भाजपमध्ये प्रवेश करुन चूक झाल्याचा संदेश दिला आहे.,Facebook User,2020-05-23T00:00:00Z,2020-05-23 00:00:00+00:00,2020.0,5.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-05-23T00:00:00Z,false,false,mr,Marathi,72,11,devanagari,True,xfact_2021
,,"कोरोनाचा तिसरा टप्पा लवकरच सुरू होणार आहे, यादरम्यान अतिदक्षता बाळगण्याबाबत पुण्याच्या जिल्हाधिका-यांनी काही सुचनांचे पालन करण्यास सांगितले आहे.",Facbook User,2020-07-02T00:00:00Z,2020-07-02 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,http://marathi.newschecker.in/coronavirus/woman-gives-tips-for-prevention-from-covid-19-is-not-a-doctor-at-medanta-hospital/,2020-07-03T00:00:00Z,false,false,mr,Marathi,144,18,devanagari,True,xfact_2021
,,महापालिका आणि नगरपालिकांना प्रत्येक कोरोना रुग्णामागे दीड लाख रुपये मिळत,Facebook User,2020-07-27T00:00:00Z,2020-07-27 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-07-27T00:00:00Z,false,false,mr,Marathi,72,10,devanagari,True,xfact_2021
,,हा फोटो अयोध्येत राममंदिराचा बांधकाम करण्यासाठी सपाटीकरणादरम्यान सापडलेल्या शिवलिंगाचा आहे.,Facbook User,2020-06-01T00:00:00Z,2020-06-01 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,https://zeenews.india.com/marathi/india/ram-mandir-%E0%A5%A4-ayodhya-%E0%A5%A4-remains-ancient-temple-have-been-found/520935,2020-06-01T00:00:00Z,partly true/misleading,misleading,mr,Marathi,91,10,devanagari,True,xfact_2021
,,लाॅकडाऊनमुळे हौशी पर्यटकांचा वावर नसल्याने कास पठार चहुअंगानी फुलले आहे.,Whatsapp User,2020-07-06T00:00:00Z,2020-07-06 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-07-06T00:00:00Z,partly true/misleading,misleading,mr,Marathi,72,10,devanagari,True,xfact_2021
,,व्हायरल व्हिडिओ पुण्यातील भांडारकर रोडवरील वाईन शाॅपसमोर वाईन खरेदीसाठी महिलांंची रांग लागल्याचा आहे.,Facbook User,2020-05-14T00:00:00Z,2020-05-14 00:00:00+00:00,2020.0,5.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/coronavirus/video-of-bangalore-wine-shop-goes-viral-as-pune/,2020-05-14T00:00:00Z,partly true/misleading,misleading,mr,Marathi,101,13,devanagari,True,xfact_2021
,,प्रसिद्ध वृत्तनिवेदक प्रदीप भिडे यांच्या निधनाची पोस्ट सोशल मीडियात व्हायरल,Facebook User,2020-07-15T00:00:00Z,2020-07-15 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.factcrescendo.com/fake-news-about-pradeep-bhides-death-went-viral/,2020-07-17T00:00:00Z,false,false,mr,Marathi,75,10,devanagari,True,xfact_2021
,,आॅनलाईन क्लास दरम्यान 55 वर्षीय शिक्षकाला विद्यार्थ्यांनी त्रास दिल्याचा व्हिडिओ,दैनिक लोकसत्ता,2020-07-17T00:00:00Z,2020-07-17 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/fact-checks/55-year-old-teacher-gets-bullied-by-student/,2020-07-18T00:00:00Z,false,false,mr,Marathi,80,10,devanagari,True,xfact_2021
,,महेश भट सड़क 2 या त्यांच्या चित्रपटाच्या व्हिडिओला एक कोटी डिसलाईक मिळाल्याने ते भडकले आहेत,Twitter User,2020-08-20T00:00:00Z,2020-08-20 00:00:00+00:00,2020.0,8.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/viral/mahesh-bhatts-video-goes-viral-with-false-claim/,2020-08-20T00:00:00Z,partly true/misleading,misleading,mr,Marathi,91,15,devanagari,True,xfact_2021
,,पंतप्रधान नरेंद्र मोदी शाळकरी मुलांना तीनचा पाढा म्हणून दाखवू शकले नाहीत,Twitter User,2020-10-18T00:00:00Z,2020-10-18 00:00:00+00:00,2020.0,10.0,marathi.newschecker.in,marathi.newschecker.in,,https://indus.dailyhunt.in/news/india/marathi/newschecker+in+marathi-epaper-nwschmr/pantapradhan+modi+shalakari+mulanna+tinacha+padha+mhanun+dakhavu+shakale+nahit+he+aahe+saty-newsid-n223170426?mode=wap,2020-10-19T00:00:00Z,false,false,mr,Marathi,72,11,devanagari,True,xfact_2021
,,भूतानने आसामात येणारे पाणी रोखले.,Facbook User,2020-07-26T00:00:00Z,2020-07-26 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.factcrescendo.com/did-bhutan-really-stop-the-flow-of-irrigation-water-to-assam/,2020-07-02T00:00:00Z,false,false,mr,Marathi,33,5,devanagari,True,xfact_2021
,,व्हायरल व्हिडिओ निसर्ग चक्रीवादळाच्या अलिबाग मधील केंद्रबिंदूचा आहे,facebook User,2020-06-04T00:00:00Z,2020-06-04 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/fact-checks/the-viral-video-is-not-of-cyclone-nisarga-in-alibaug/,2020-06-04T00:00:00Z,partly true/misleading,misleading,mr,Marathi,67,8,devanagari,True,xfact_2021
,,"पद्मशीला तिरपुडे यांनी खलबत्ते, वरवंटे विकून संसार व मुलाला सांभाळून यशवंतराव चव्हाण महाराष्ट्र मुक्त विद्यापीठातून शिक्षण घेऊन MPSC ची PSI ची परीक्षा पास केली",facebook User,2020-10-21T00:00:00Z,2020-10-21 00:00:00+00:00,2020.0,10.0,marathi.newschecker.in,marathi.newschecker.in,,https://m.dailyhunt.in/news/india/marathi/newschecker+in+marathi-epaper-nwschmr/to+photo+padmashila+tirapude+yancha+nahi+chukicha+dava+jhala+vhayaral-newsid-n224222126,2020-10-23T00:00:00Z,partly true/misleading,misleading,mr,Marathi,159,24,devanagari,True,xfact_2021
,,पुद्दुचेरी विद्यापीठाच्या विद्यार्थ्याचा कोरोनावरील घरगुती उपाय WHO ने स्वीकारलेला,twitter User,2020-09-24T00:00:00Z,2020-09-24 00:00:00+00:00,2020.0,9.0,marathi.newschecker.in,marathi.newschecker.in,,https://m.dailyhunt.in/news/nepal/marathi/newschecker+in+marathi-epaper-nwschmr/pudducheri+vidyapithachya+vidyarthyacha+koronavaril+gharaguti+upay+who+ne+svikaralela+nahi+phek+dava+vhayaral-newsid-n217318900,2020-09-24T00:00:00Z,false,false,mr,Marathi,82,9,devanagari,True,xfact_2021
,,अयोध्येतील राम मंदिर भूमीपूजन मंडपाच्या सजावटीचा व्हिडिओ,Facebook,2020-08-03T00:00:00Z,2020-08-03 00:00:00+00:00,2020.0,8.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-08-03T00:00:00Z,partly true/misleading,misleading,mr,Marathi,56,7,devanagari,True,xfact_2021
,,दीपिका पादुकोणने शेतक-यांच्या समर्थनार्थ टी-शर्ट घातला,Facebook User,2020-09-28T00:00:00Z,2020-09-28 00:00:00+00:00,2020.0,9.0,marathi.newschecker.in,marathi.newschecker.in,,https://m.dailyhunt.in/news/nepal/marathi/newschecker+in+marathi-epaper-nwschmr/dipika+padukonane+shetak+yanchya+samarthanarth+ti+shart+ghatala+nahi+he+aahe+saty-newsid-n218172756,2020-09-28T00:00:00Z,false,false,mr,Marathi,54,6,devanagari,True,xfact_2021
,,दुधात भेसळ करणाऱ्या व्यक्तीचा व्हिडीओ मुंबईतील,facebook User,2020-08-25T00:00:00Z,2020-08-25 00:00:00+00:00,2020.0,8.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/viral/hydrabad-dairy-farm-worker-adulterating-milk-video-viral-as-mumbai/,2020-08-25T00:00:00Z,partly true/misleading,misleading,mr,Marathi,46,6,devanagari,True,xfact_2021
,,जर्मनीत तीन डोळे असलेले बाळ जन्मल्याचा दावा,facebook User,2020-07-16T00:00:00Z,2020-07-16 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/viral/video-of-a-three-eyed-baby-born-in-germany-goes-viral/,2020-07-16T00:00:00Z,false,false,mr,Marathi,43,7,devanagari,True,xfact_2021
,,पंतप्रधान नरेंद्र मोदी यांनी 21 वर्षीय ड्रोन वैज्ञानिक प्रताप. एन. एम ची DRDO मध्ये वैज्ञानिक पदावर नियुक्ती केली आहे.,Facebook User,2020-07-07T00:00:00Z,2020-07-07 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-07-08T00:00:00Z,false,false,mr,Marathi,118,19,devanagari,True,xfact_2021
,,हेलिकाॅप्टर- टेम्पो अपघाताचा व्हिडिओ भारतातील आहे.,facebook User,2020-07-24T00:00:00Z,2020-07-24 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/viral/the-video-of-the-helicopter-tempo-accident-is-from-brazil-viral-as-india/,2020-07-24T00:00:00Z,partly true/misleading,misleading,mr,Marathi,50,6,devanagari,True,xfact_2021
,,रतन टाटांनी 18 वर्षीय तरुणाच्या जेनेरिक फार्मसी स्टार्ट-अपमध्ये 50 टक्के भागीदारी खरेदी केली.,Facebook User,2020-05-13T00:00:00Z,2020-05-13 00:00:00+00:00,2020.0,5.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.factcrescendo.com/has-ratan-tata-purchased-50-percent-stake-in-generic-aadhar-start-up/,2020-05-13T00:00:00Z,false,false,mr,Marathi,93,13,devanagari,True,xfact_2021
,,सर्वोच्च न्यायालयाचे 'सत्यमेव जयते' हे ब्रीदवाक्य बदलले,facebook user,2020-08-22T00:00:00Z,2020-08-22 00:00:00+00:00,2020.0,8.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-08-22T00:00:00Z,false,false,mr,Marathi,55,7,devanagari,True,xfact_2021
,,हा व्हिडिओ लोणावळ्यातील भुशी डॅमचा असून लोक असेच वागत राहिले तर भारतातून कोरोना जाणार नाही.,Facebook User,2020-08-27T00:00:00Z,2020-08-27 00:00:00+00:00,2020.0,8.0,marathi.newschecker.in,marathi.newschecker.in,,https://m.dailyhunt.in/news/bangladesh/marathi/newschecker+in+marathi-epaper-nwschmr/lonavalyatil+bhushi+damacha+nahi+vhidio+vhayaral+jhala+chukicha+dava-newsid-n210004526,2020-08-27T00:00:00Z,partly true/misleading,misleading,mr,Marathi,91,15,devanagari,True,xfact_2021
,,तुरटीच्या वापराने कोरोना नष्ट होतो,Sharechat User,2020-07-21T00:00:00Z,2020-07-21 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/coronavirus/potassium-permanganate-prevent-coronavirus-fake-news-viral/,2020-07-21T00:00:00Z,false,false,mr,Marathi,34,5,devanagari,True,xfact_2021
,,औदुंबराच्या फुलाचा फोटो आहे.,Facebook User,2020-07-31T00:00:00Z,2020-07-31 00:00:00+00:00,2020.0,7.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.factcrescendo.com/fake-image-of-akkalkot-swami-samarth-temple-tree-flower/,2020-07-31T00:00:00Z,partly true/misleading,misleading,mr,Marathi,28,4,devanagari,True,xfact_2021
,,लिफ्टमध्ये महिलेला मारहाणीचा व्हिडिओ दिल्ली मेट्रोचा,Twitter User,2020-10-26T00:00:00Z,2020-10-26 00:00:00+00:00,2020.0,10.0,marathi.newschecker.in,marathi.newschecker.in,,,2020-10-26T00:00:00Z,partly true/misleading,misleading,mr,Marathi,52,6,devanagari,True,xfact_2021
,,आमिर खानचा सहकलाकार जावेद हैदरवर बेरोजगारीमुळे लाॅकडाऊनमध्ये भाजी विकण्याची वेळ आली आहे.,Dolly Bindra,2020-06-30T00:00:00Z,2020-06-30 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/coronavirus/javed-hyder-has-not-become-a-vegetable-vendor/,2020-06-30T00:00:00Z,partly true/misleading,misleading,mr,Marathi,88,12,devanagari,True,xfact_2021
,,बिहार निवडणुकीत भाजप-जेडीयूने दारुच्या बाटल्या वाटण्याची तयारी केली,facebook User,2020-10-19T00:00:00Z,2020-10-19 00:00:00+00:00,2020.0,10.0,marathi.newschecker.in,marathi.newschecker.in,,https://m.dailyhunt.in/news/nepal/marathi/newschecker+in+marathi-epaper-nwschmr/bihar+nivadanukit+bhajap+jediyune+daruchya+batalya+vatanyachi+tayari+keli+nahi+chukicha+photo+vhayaral-newsid-n223933478,2020-10-22T00:00:00Z,partly true/misleading,misleading,mr,Marathi,67,8,devanagari,True,xfact_2021
,,मुख्यमंत्री उद्धव ठाकरे रिपब्लिक न्यूज चॅनल पाहत असल्याचा फोटो,Twitter Uer,2020-10-09T00:00:00Z,2020-10-09 00:00:00+00:00,2020.0,10.0,marathi.newschecker.in,marathi.newschecker.in,,https://itel.dailyhunt.in/news/india/marathi/newschecker+marathi-epaper-nwschmr/mukhyamantri+uddhav+thakare+ripablik+nyuj+chanal+pahat+asalyacha+photo+khota+janun+ghya+saty-newsid-n220702712?pgs=N&pgn=0&,2020-10-09T00:00:00Z,partly true/misleading,misleading,mr,Marathi,62,9,devanagari,True,xfact_2021
,,मुख्यमंत्री उद्धव ठाकरे यांनी ख्रिश्चन समाजास कोरोनासाठी प्रार्थना करण्यास सांगितले आहे.,Facebook User,2020-05-27T00:00:00Z,2020-05-27 00:00:00+00:00,2020.0,5.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.newschecker.in/uncategorized/cm-uddhav-thackeray-appealed-to-christians-to-pray-for-corona/,2020-05-27T00:00:00Z,partly true/misleading,misleading,mr,Marathi,88,11,devanagari,True,xfact_2021
,,ब्रीच कॅंडी रुग्णालयातील डाॅ. शरद उदवाडिया यांचा कोरोना विषयी माहिती देतानाचा व्हिडिओ व्हायरल,Facebook User,2020-06-25T00:00:00Z,2020-06-25 00:00:00+00:00,2020.0,6.0,marathi.newschecker.in,marathi.newschecker.in,,https://marathi.factcrescendo.com/no-this-is-not-video-of-breach-candy-hospitals-doctor/,2020-06-25T00:00:00Z,false,false,mr,Marathi,93,13,devanagari,True,xfact_2021
