query,query_lang,claim_text,claimant,claim_date,publisher_name,publisher_site,review_title,review_url,review_date,rating,language
देश,,દેશ માટે બ્રેકિંગ ન્યૂઝ લિવિંગ માર્ચ દરમિયાન ઈમરાન ખાનને ગોળી વાગી હતી. બ્રેકિંગ ન્યૂઝ ઇમરાન ખાનને લિવિંગ માર્ચ દરમિયાન ગોળી મારી દેવામાં આવી હતી. દેશ માટે ખૂબ જ દુઃખદ સમાચાર.,Fb Page: Action,2022-11-07T11:10:21Z,,vishvasnews.com,ફેક્ટ ચેકઃ હોસ્પિટલના પલંગ પર જોવા મળેલો ઈમરાન ખાનનો આ વીડિયો તેમના પર તાજેતરમાં થયેલા હુમલા પછીનો નથી - Vishvas News,https://www.vishvasnews.com/gujarati/viral/fact-check-this-video-of-imran-khan-seen-on-the-hospital-bed-is-not-after-the-recent-attack-on-him/,2022-11-07T11:10:21Z,False,gu
नाम,,કેમ્બ્રિજના ભાષણ દરમિયાન રાહુલ ગાંધીની સામે મૂકવામાં આવેલી નેમ પ્લેટ પર 'રાહુલ રાજીવ ફિરોઝ' લખેલું હતું.,રુદ્ર રાહુલ ચોબે,2023-04-11T05:46:10Z,,vishvasnews.com,"Fact Check: કેમ્બ્રિજમાં રાહુલ ગાંધીની નેમ પ્લેટ પર લખેલું ન હતું 'રાહુલ રાજીવ ફિરોઝ', એડિટેડ છે ફોટો - Vishvas News",https://www.vishvasnews.com/gujarati/viral/fact-check-edited-name-plate-of-rahul-gandhi-during-his-cambridge-speech-goes-viral/,2023-04-11T05:46:10Z,False,gu
earthquake,,"તુર્કીમાં ભૂકંપ પછી માતા બચી ન હતી, તેથી નાની છોકરીએ તેના ભાઈને દૂધ પીવડાવવાની એક્ટિંગ કરી જેથી તે શાંત થઈ જાય.",ફેસબુક યુઝર શહીદ બાબા,2023-02-25T10:43:37Z,,vishvasnews.com,Fact Check : નાના બાળકોના આ ભાવુક વીડિયોનો તુર્કીના ભૂકંપ સાથે કોઈ સંબંધ નથી - Vishvas News,https://www.vishvasnews.com/gujarati/viral/fact-check-girl-emotional-video-does-not-related-to-turkey-earthquake/,2023-02-25T10:43:37Z,Half true,gu
પૂર,,બાંગ્લાદેશમાં પૂરની તસવીર,FB User હિન્દી સ્ટેટ,2024-08-30T06:31:08Z,,vishvasnews.com,ફેક્ટ ચેકઃ પૂર સાથે સંઘર્ષ કરી રહેલા માણસની આ તસવીર AI દ્વારા ...,https://www.vishvasnews.com/gujarati/viral/fact-check-this-image-of-a-man-struggling-with-floods-is-created-by-ai/,2024-08-30T06:31:08Z,False,gu
murder,,કમલનાથે અતીક અહમદની હત્યા પર દુ:ખ વ્યક્ત કર્યું.,ફેસબુક યુઝર વિષ્ણુ ડાંગી,2023-04-26T04:42:16Z,,vishvasnews.com,Fact Check: અતીક અહેમદ હત્યાકાંડ પર કોંગ્રેસ નેતા કમલનાથનો અધૂરો વીડિયો ભ્રામક દાવાની સાથે વાયરલ - Vishvas News,https://www.vishvasnews.com/gujarati/viral/fact-check-incomplete-video-of-kamalnaths-on-atiq-ahmed-goes-viral-with-misleading-claim/,2023-04-26T04:42:16Z,Half true,gu
અફવા,,29 માર્ચથી 10 રુપિયાની નોટ બંધ થઈ જશે.,ઈન્સ્ટાગ્રામ યુઝર- ramapir_ka_divana01,2024-03-15T06:57:46Z,,vishvasnews.com,Fact Check: 29 માર્ચથી 10 રૂપિયાની નોટ બંધ થવાનો દાવો માત્ર અફવા ...,https://www.vishvasnews.com/gujarati/viral/fact-check-the-claim-of-rs-10-notes-being-discontinued-from-march-29-is-just-a-rumour/,2024-03-15T06:57:46Z,False,gu
અફવા,,દિનેશ હિંગુનું નિધન થઈ ગયું છે.,FB User: મિશન 2024 ભાજપા સમર્થન ગ્રુપ (ધાર્મિક),2024-03-08T12:11:23Z,,vishvasnews.com,Fact Check: કોમેડિયન દિનેશ હિંગુના નિધનની અફવા વાયરલ -Fact ...,https://www.vishvasnews.com/gujarati/viral/fact-check-comedian-dinesh-hingus-death-rumor-goes-viral/,2024-03-08T12:11:23Z,False,gu
અફવા,,ભારતીય ટીમને દક્ષિણ આફ્રિકા લઈ જઈ રહેલું વિમાન દુર્ઘટનાનો શિકાર બન્યું,Instagram User- itz_rangbazz_razz_x101,2024-01-11T10:44:17Z,,vishvasnews.com,Fact Check: ભારતીય ટીમના વિમાન દુર્ઘટનાની અફવા વાયરલ-Fact ...,https://www.vishvasnews.com/gujarati/viral/fact-check-indian-teams-plane-crash-rumor-goes-viral/,2024-01-11T10:44:17Z,False,gu
અફવા,,શિવાજી સાટમનું નિધન,FB User- Prity Kumari,2023-02-13T05:59:26Z,,vishvasnews.com,Fact Check: ACP પ્રદ્યુમનની ભૂમિકા ભજવનાર શિવાજી સાટમના ...,https://www.vishvasnews.com/gujarati/viral/rumor-of-death-of-shivaji-satam-who-played-acp-pradyuman-goes-viral/,2023-02-13T05:59:26Z,False,gu
ગુજરાત,,ગુજરાતના સુરતમાં પ્લેન ક્રશે,IG user love.for.u.14_vinod_,2024-12-06T06:22:52Z,,vishvasnews.com,"Fact Check :ગુજરાતમાં પ્લેન ક્રેશનો દાવો ખોટો, ગ્રાફિક્સ વીડિયો વાયરલ થઈ રહ્યો છે-Claim of plane crash in Gujarat is false, graphic video is going viral",https://www.vishvasnews.com/gujarati/viral/fact-check-claim-of-plane-crash-in-gujarat-is-false-graphic-video-is-going-viral/,2024-12-06T06:22:52Z,False,gu
ગુજરાત,,ગુજરાતમાં છોકરીઓની છેડતી કરવા બદલ પોલીસે સડક છાપ રોમિયોને માર્યો ઢોર માર,ફેસબુક યુઝર -બૈજનાથ ચૌરસિયા રાષ્ટ્રવાદી,2023-09-12T06:33:20Z,,vishvasnews.com,"Fact Check: સડક છાપ રોમિયોને માર મારતી ગુજરાત પોલીસનો આ વીડિયો અત્યારનો નહીં, 8 વર્ષ જૂનો છે- Fact Check: This video of Gujarat Police beating up Eve teaser is not current, it is 8 years old.",https://www.vishvasnews.com/gujarati/viral/fact-check-this-video-of-gujarat-police-beating-up-eve-teaser-is-not-current-it-is-8-years-old/,2023-09-12T06:33:20Z,Half true,gu
ગુજરાત,,ગુજરાતમાં અનામત સંપૂર્ણ રીતે સમાપ્ત થઈ ગયું છે.,Fb User- Rakesh Chauhan,2022-10-08T07:36:55Z,,vishvasnews.com,Fact Check: ગુજરાતમાં અનામત ખતમ કરવાનો ખોટો દાવો ફરી થયો વાયરલ,https://www.vishvasnews.com/gujarati/viral/fact-check-reservations-are-not-banned-in-gujarat-post-is-fake/,2022-10-08T07:36:55Z,False,gu
ગુજરાત,,ગુજરાતમાં AAP ના તમામ ચૂંટાયેલા ધારાસભ્યો ભાજપમાં સામેલ,FB User-Shashi Kant Shashi,2022-12-21T12:24:53Z,,vishvasnews.com,ફેક્ટ ચેક : ગુજરાતમાં નવા ચૂંટાયેલા તમામ AAP ધારાસભ્યો ભાજપમાં જોડાયા હોવાનો ખોટો દાવો વાયરલ - Vishvas News,https://www.vishvasnews.com/gujarati/politics/fact-check-post-claiming-all-newly-elected-aap-mlas-in-gujarat-joined-bjp-is-fake/,2022-12-21T12:24:53Z,False,gu
ગુજરાત,,ગુજરાતમાં મત માંગવા ગયેલા ભાજપના નેતાઓ અને કાર્યકરોને લોકોએ માર માર્યો.,શિવચરણ ગોયલે,2022-10-22T06:20:05Z,,vishvasnews.com,ફેક્ટ ચેકઃ પશ્ચિમ બંગાળનો બે મહિના જૂનો વીડિયો ગુજરાતની ચૂંટણીને જોડી કરવામાં આવી રહ્યો છે શેર - Vishvas News,https://www.vishvasnews.com/gujarati/viral/fact-check-old-video-from-west-bengal-viral-with-fake-claim-as-gujarat/,2022-10-22T06:20:05Z,False,gu
અમદાવાદ,,"અમદાવાદ વિમાન દુર્ઘટના પહેલા કેબિનમાં ધુમાડાનો વીડિયો,",Threads user marieannensalaf,2025-06-17T07:09:17Z,,vishvasnews.com,Fact Check : કેબિનમાં ધુમાડાનો આ વીડિયો અમદાવાદ વિમાન દુર્ઘટના ...,https://www.vishvasnews.com/gujarati/viral/fact-check-this-video-of-smoke-in-the-cabin-is-not-related-to-the-ahmedabad-plane-crash/,2025-06-17T07:09:17Z,False,gu
અમદાવાદ,,માનનીય વડાપ્રધાન મોદીજીના ભાઈ શ્રી પ્રહલાદ મોદીજીના પત્ની શ્રીમતી ભગવતીબેન મોદીનું ગઈકાલે અમદાવાદની સિવિલ હોસ્પિટલમાં બીમારીથી અવસાન થયું.,FB User- jagdish patel jagdish,2024-05-21T06:38:44Z,,vishvasnews.com,"Fact Check : PM મોદીના ભાઈના પત્ની ભગવતીબેનનું વર્ષ 2019માં જ થઈ ચૂક્યું છે નિધન, ભ્રામક પોસ્ટ વાયરલ- PM Modi's brother's wife Bhagwatiben passed away in 2019, misleading post goes viral",https://www.vishvasnews.com/gujarati/viral/fact-check-pm-modis-brothers-wife-bhagwatiben-passed-away-in-2019-misleading-post-goes-viral/,2024-05-21T06:38:44Z,Half true,gu
અમદાવાદ,,ગુજરાતના અમદાવાદ એરપોર્ટની તસવીર.,ફેસબુક પેજ- Smart India,2023-08-28T09:46:53Z,,vishvasnews.com,Fact Check: અમદાવાદ એરપોર્ટના નામે વાયરલ થઈ રહેલી તસવીર ...,https://www.vishvasnews.com/gujarati/viral/fact-check-the-picture-going-viral-in-the-name-of-ahmedabad-airport-is-from-the-year-2015-in-chennai/,2023-08-28T09:46:53Z,False,gu
ભાજપ,,બોલીવુડ અભિનેતા અસરાનીએ તાજેતરમાં ભાજપ પર કટાક્ષ કર્યો,FB User જનતા કા અધિકાર : Unofficial,2024-12-12T09:28:48Z,,vishvasnews.com,Fact Check : ચૂંટણીમાં સંદર્ભ બદલીને ભાજપ પર ટોણો મારતા બોલિવૂડ ...,https://www.vishvasnews.com/gujarati/politics/fact-check-a-5-year-old-video-of-bollywood-actor-asrani-taunting-bjp-by-changing-the-context-in-elections-went-viral/,2024-12-12T09:28:48Z,Half true,gu
કોંગ્રેસ,,કોંગ્રેસ તમામ ભારતીય યુઝર્સને રુ. 719નું 84 દિવસનું ફ્રી રિચાર્જ આપી રહી છે,FB User: Mukhiya Yaver Sadak Dudhli,2024-04-25T07:00:55Z,,vishvasnews.com,Fact Check: કોંગ્રેસ નથી આપી રહી લોકસભાની ચૂંટણીમાં 719 રૂપિયાનું ...,https://www.vishvasnews.com/gujarati/scam/fact-check-congress-is-not-giving-free-recharge-of-rs-719-in-lok-sabha-elections-fake-viral-link/,2024-04-25T07:00:55Z,False,gu
કોંગ્રેસ,,કોંગ્રેસ ફ્રી રિચાર્જ યોજના,"ફેસબુક પેજ - Hanjanglangso English High School, Sarihajan, K/A",2023-11-23T12:13:12Z,,vishvasnews.com,Fact Check: કોંગ્રેસ ફ્રી રિચાર્જ યોજનાના દાવા સાથે સોશિયલ મીડિયા ...,https://www.vishvasnews.com/gujarati/scam/fact-check-the-link-going-viral-on-social-media-with-the-claim-of-congress-free-recharge-scheme-is-fake-2/,2023-11-23T12:13:12Z,False,gu
કોંગ્રેસ,,"શ્રી ડીકે શિવકુમાર, ડોર ટુ ડોર પ્રચાર દરમિયાન સંપૂર્ણપણે નશામાં હતા.",ફેસબુક યુઝર Muthu Maran,2023-05-16T05:16:46Z,,vishvasnews.com,Fact Check: કોંગ્રેસ નેતા ડીકે શિવકુમારના એક વર્ષ જૂના વીડિયોને ...,https://www.vishvasnews.com/gujarati/viral/fact-check-old-video-of-congress-leader-dk-shivakumar-linked-with-karnataka-election-campaign/,2023-05-16T05:16:46Z,Half true,gu
નરેન્દ્ર મોદી,,પીએમ મોદી 'કોકરોચ જનતા પાર્ટી'ના સ્થાપક અભિજીત દિપકેને મળ્યા.,X User- Subhash Kumar sharma,2026-06-17T12:23:08Z,,vishvasnews.com,Fact Check: કોકરોચ જનતા પાર્ટીના સ્થાપક અભિજીત દિપકેની પીએમ મોદી સાથે હાથ મિલાવતી એઆઈ તસવીર વાયરલ થઈ,https://www.vishvasnews.com/gujarati/ai-check-3/fact-check-ai-image-of-cockroach-janata-party-founder-abhijeet-deepke-shaking-hands-with-pm-modi-goes-viral/,2026-06-17T12:23:08Z,False,gu
નરેન્દ્ર મોદી,,રવિ કિશને પીએમ મોદી વિરુદ્ધ નિવેદન આપ્યું.,FB User Shagufa Anha,2026-06-03T07:32:49Z,,vishvasnews.com,"Fact Check: ગોરખપુરના સાંસદ રવિ કિશને PM મોદીના વિદેશ પ્રવાસ પર સવાલ ઉઠાવ્યા ન હતા, પરંતુ રાહુલ ગાંધી વિશે નિવેદન આપ્યું હતું",https://www.vishvasnews.com/gujarati/politics/fact-check-gorakhpur-mp-ravi-kishan-did-not-question-pm-modis-foreign-trip-but-made-a-statement-about-rahul-gandhi/,2026-06-03T07:32:49Z,False,gu
નરેન્દ્ર મોદી,,પ્રધાનમંત્રી નરેન્દ્ર મોદીના મેકઅપનો વીડિયો.,FB User Adv Shubham,2026-06-01T11:29:27Z,,vishvasnews.com,Fact Check: પીએમ મોદીના મેકઅપનો જૂનો વીડિયો વાયરલ; પીએમ મોદીએ મેડમ તુસાદ મ્યુઝિયમ માટે માપ આપ્યા હતા,https://www.vishvasnews.com/gujarati/politics/fact-check-old-video-of-pm-modis-makeup-goes-viral-pm-modi-had-given-measurements-for-madame-tussauds-museum-2/,2026-06-01T11:29:27Z,False,gu
નરેન્દ્ર મોદી,,આ પીએમ મોદી અને નવાઝ શરીફની તાજેતરની બેઠકનો ફોટો છે.,FB User- Rajeev Yadav,2024-09-27T09:39:45Z,,vishvasnews.com,Fact Check: પીએમ મોદી અને નવાઝ શરીફનો 2015નો ફોટો તાજેતરના ...,https://www.vishvasnews.com/gujarati/politics/fact-check-2015-photo-of-pm-modi-and-nawaz-sharif-is-being-shared-as-recent/,2024-09-27T09:39:45Z,Half true,gu
નરેન્દ્ર મોદી,,શપથ ગ્રહણ સમારોહ દરમિયાન નીતિન ગડકરીએ ન કર્યું વડાપ્રધાનનું અભિવાદન.,ફેસબુક યૂઝર- રાજીવ રંજન કુશવાહા,2024-06-21T05:21:40Z,,vishvasnews.com,Fact Check: શપથ સમારોહમાં ગડકરીના PM મોદીનું અભિવાદન ન કરવાનો ...,https://www.vishvasnews.com/gujarati/politics/fact-check-gadkaris-claim-of-not-greeting-pm-modi-in-oath-ceremony-is-false-picture-is-from-selected-frame/,2024-06-21T05:21:40Z,Half true,gu
નરેન્દ્ર મોદી,,નરેન્દ્ર મોદીનું યોગ પર ભાષણ,ફેસબુક યુઝર ફિરોઝ અહેમદ,2024-03-29T06:02:14Z,,vishvasnews.com,"Fact Check: નરેન્દ્ર મોદીનો 10 વર્ષ જૂનો વીડિયો હવે વાયરલ, તે સમયે ...",https://www.vishvasnews.com/gujarati/viral/fact-check-10-years-old-video-of-narendra-modi-now-viral-at-that-time-narendra-modi-was-the-chief-minister-of-gujarat/,2024-03-29T06:02:14Z,Half true,gu
નરેન્દ્ર મોદી,,"તસવીરમાં પીએમ મોદી, તેમની માતા અને જશોદાબેન નજરે પડે છે.",Fb User- Rinku Thakur-g,2022-12-11T10:17:21Z,,vishvasnews.com,ફેક્ટ ચેકઃ પીએમ મોદી અને તેમની માતા સાથે પત્ની જશોદા બેનનો એડિટેડ ...,https://www.vishvasnews.com/gujarati/politics/fact-check-edited-photo-of-pm-modi-with-heeraben-modi-goes-viral/,2022-12-11T10:17:21Z,False,gu
નરેન્દ્ર મોદી,,"નરેન્દ્ર મોદી સ્ટેડિયમમાં હેર ડ્રાયર, આયર્ન અને સ્પોન્જ વડે પીચ સુકાઈ ગઈ",ફેસબુક યૂઝર નવનીત યાદવ,2023-06-07T11:04:21Z,,vishvasnews.com,Fact Check: અમદાવાદના સ્ટેડિયમની પિચ સૂકવવાના નામે હેર ડ્રાયર અને આયર્નની જૂની તસવીર વાયરલ - Vishvas News,https://www.vishvasnews.com/gujarati/viral/fact-check-old-picture-of-hair-dryer-and-iron-on-pitch-goes-viral-as-real/,2023-06-07T11:04:21Z,Half true,gu
નરેન્દ્ર મોદી,,વડાપ્રધાન નરેન્દ્ર મોદીની તસવીર હેટ લુકમાં જોવા મળી રહી છે.,રણજીત ઠાકુર,2023-04-20T12:04:06Z,,vishvasnews.com,"Fact Check: હેટ લુકમાં જોવા મળી રહેલા PM નરેન્દ્ર મોદીની તસવીર ફેક, AI ટૂલની મદદથી બનાવવામાં આવ્યો છે ફોટો - Vishvas News",https://www.vishvasnews.com/gujarati/viral/fact-check-pm-modi-photo-on-cowboy-look-is-edited-and-created-by-ai/,2023-04-20T12:04:06Z,False,gu
નરેન્દ્ર મોદી,,"આ મોદી સાથે ઓધવ પટેલ છે, તેમને મોરબી બ્રિજ રિપેર માટે કરોડોનું ટેન્ડર અપાયું હતું.",Prakash Pandey,2022-11-07T10:47:45Z,,vishvasnews.com,"ફેક્ટ ચેક: PM મોદી સાથે નજરે પડી રહેલા વ્યક્તિ ગુજરાતના કૃષિ મંત્રી રાઘવજી પટેલ છે, અજંતા ગ્રુપના સ્થાપક નથી - Vishvas News",https://www.vishvasnews.com/gujarati/viral/fact-check-viral-photo-man-with-pm-modi-is-not-founder-of-ajanta-group-post-is-fake/,2022-11-07T10:47:45Z,False,gu
નરેન્દ્ર મોદી,,હું એ માનવા તૈયાર નથી કે હિન્દુ એક ધર્મ છે- પીએમ મોદી,અંજલી ચૌહાણ,2022-09-14T11:24:43Z,,vishvasnews.com,"ફેક્ટ ચેક: પીએમ મોદીનો 8 વર્ષ જૂનો વીડિયો ખોટા દાવા સાથે થયો વાયરલ, જાણો શું છે સચ્ચાઈફેક્ટ ચેક: પીએમ મોદીનો 8 વર્ષ જૂનો વીડિયો ખોટા દાવા સાથે થયો વાયરલ, જાણો શું છે સચ્ચાઈ",https://www.vishvasnews.com/gujarati/viral/fact-check-old-edited-video-of-prime-minister-modi-goes-viral-with-misleading-claim/,2022-09-14T11:24:43Z,Half true,gu
નરેન્દ્ર મોદી,,પીએમ મોદી નો દુર્લભ ફોટો.,વ્હોટઅપ્સ,2022-08-08T08:20:15Z,,vishvasnews.com,"Fact Check :સફાઇ કરનાર વ્યક્તિનો એડિટ કરેલો ફોટો ખોટા દાવા સાથે કરેલો પોસ્ટ,આ પહેલા પણ ઘણી વખત વાયરલ બની ચૂક્યો છે - Vishvas News",https://www.vishvasnews.com/gujarati/viral/fact-check-old-edited-image-viral-with-fake-claim/,2022-08-08T08:20:15Z,False,gu
નરેન્દ્ર મોદી,,પીએમ મોદીએ સાઉદી અરેબિયાના સુલતાનના ચરણ સ્પર્શ કર્યા.,Whatsapp Tipline,2023-05-31T11:12:42Z,,vishvasnews.com,Fact Check: પીએમ મોદી અને સાઉદી અરેબિયાના સુલતાનની તસવીરોને ...,https://www.vishvasnews.com/gujarati/politics/fact-check-photo-of-pm-modi-with-lk-advani-goes-viral-with-fake-claims/,2023-05-31T11:12:42Z,False,gu
ચૂંટણી,,નુપુર શર્માએ દિલ્હી વિધાનસભા ચૂંટણીને લઈને ભાજપ માટે પ્રચાર શરૂ કર્યો,FB User-Arpit Maheshwari,2025-01-20T07:44:15Z,,vishvasnews.com,Fact Check: નુપુર શર્મા દિલ્હીમાં ચૂંટણી પ્રચાર કરી રહી હોવાનો દાવો ...,https://www.vishvasnews.com/gujarati/viral/fact-check-the-viral-video-claiming-that-nupur-sharma-is-campaigning-in-delhi-is-almost-a-year-old/,2025-01-20T07:44:15Z,Half true,gu
ચૂંટણી,,પીએમ મોદી ભારતીય યુઝર્સને આપી રહ્યા છે ફ્રી મોબાઈલ રિચાર્જ.,ફેસબુક યુઝર અંકિત રાજવંશી,2023-09-07T10:26:45Z,,vishvasnews.com,Fact Check : 2024ની ચૂંટણી સાથે જોડીને PM મોદીના નામે વાયરલ થઈ ફેક ...,https://www.vishvasnews.com/gujarati/viral/fact-check-fake-link-falsely-linked-to-pm-modi-and-2024-elections/,2023-09-07T10:26:45Z,False,gu
લોકસભા,,લોકસભા ચૂંટણી 2024 માટે પ્રચાર કરી રહેલા અરવિંદ કેજરીવાલને કોઈએ થપ્પડ મારી.,Inst user sanatan_hindu56,2024-05-27T05:27:27Z,,vishvasnews.com,"Fact Check: CM કેજરીવાલને હાલમાં નથી મારી કોઈએ થપ્પડ, ખોટા દાવા સાથે 5 વર્ષ જૂનો વીડિયો વાયરલ -CM Kejriwal is currently not slapped by anyone, 5 years old video goes viral with false claims",https://www.vishvasnews.com/gujarati/politics/fact-check-cm-kejriwal-is-currently-not-slapped-by-anyone-5-years-old-video-goes-viral-with-false-claims/,2024-05-27T05:27:27Z,Half true,gu
લોકસભા,,લોકસભા 2024 ચૂંટણીના કારણે રાજસ્થાન અને યુપી બોર્ડની પરીક્ષાઓ રદ,ઈન્સ્ટાગ્રામ યુઝર ‘bachalalyadav25192’,2023-12-15T06:00:45Z,,vishvasnews.com,Fact Check: 2024 લોકસભા ચૂંટણીના કારણે રદ નથી થઈ રાજસ્થાન અને ...,https://www.vishvasnews.com/gujarati/viral/fact-check-rajasthan-and-up-board-exams-not-canceled-due-to-2024-lok-sabha-elections-viral-claim-false/,2023-12-15T06:00:45Z,False,gu
મુખ્યમંત્રી,,તમિલનાડુના મુખ્યમંત્રી સી. જોસેફ વિજયે રાહુલ ગાંધીના ચરણ સ્પર્શ કર્યા.,FB User Dinesh Goyal,2026-05-27T06:58:44Z,,vishvasnews.com,"Fact Check: શપથ લીધા પછી, તમિલનાડુના મુખ્યમંત્રી સી. જોસેફ વિજયે રાહુલ ગાંધીને પગ લાગ્યા ન હતા, AI ની તસવીર વાયરલ થઈ",https://www.vishvasnews.com/gujarati/ai-check-3/fact-check-after-taking-oath-tamil-nadu-chief-minister-c-joseph-vijay-did-not-touch-rahul-gandhis-feet-ais-picture-goes-viral/,2026-05-27T06:58:44Z,False,gu
દિવાળી,,ગૃહ મંત્રાલયે ચાઈનીઝ ફટાકડા અને ડેકોરેટિવ લાઈટ્સ ન ખરીદવા મેસેજ આપ્યો,Ramlal Choudhary Aanjna Patel,2024-10-25T06:10:50Z,,vishvasnews.com,ફેક્ટ ચેકઃ દિવાળી પહેલા ફરી એકવાર ચીનના ફટાકડા અંગે ગૃહ મંત્રાલયના ...,https://www.vishvasnews.com/gujarati/viral/fact-check-before-diwali-once-again-a-fake-message-has-gone-viral-in-the-name-of-home-ministry-regarding-chinese-firecrackers/,2024-10-25T06:10:50Z,False,gu
દિવાળી,,ઋષિ સુનકે આજે બ્રિટિશ સંસદના દરવાજે દીવો પ્રગટાવ્યો.,પરમાનંદ ચૌધરી,2022-10-28T06:09:21Z,,vishvasnews.com,ફેક્ટ ચેક: ઋષિ સુનકનો બે વર્ષ જૂનો ફોટો દિવાળી 2022 નો હોવાનું કહીને ...,https://www.vishvasnews.com/gujarati/viral/fact-check-diwali-celebration-picture-of-rishik-sunak-picture-is-old-viral-as-recent/,2022-10-28T06:09:21Z,Half true,gu
ફેક મેસેજ,,Jio 7 વર્ષ પૂરા થવા પર 999 આપી રહ્યું છે,ફેસબુક યૂઝર Deco Logy,2023-05-23T07:52:10Z,,vishvasnews.com,"Fact Check: Jio નથી આપી રહ્યું RS. 999, ફેક મેસેજ પર વિશ્વાસ ન ...",https://www.vishvasnews.com/gujarati/viral/fact-check-post-claiming-jio-giving-999-rs-is-fake/,2023-05-23T07:52:10Z,False,gu
વાયરલ પોસ્ટ,,સંબિત પાત્રાએ કહ્યું છે કે રાણી લક્ષ્મીબાઈની પીઠ પર બાંધેલું બાળક પીએમ મોદી હતા.,FB User- Dr-Sitaram Paswan,2025-04-16T06:19:07Z,,vishvasnews.com,Fact Check: ભાજપના સાંસદ સંબિત પાત્રાના નામે નકલી પોસ્ટ વાયરલ ...,https://www.vishvasnews.com/gujarati/politics/fact-check-fake-post-in-the-name-of-bjp-mp-sambit-patra-goes-viral/,2025-04-16T06:19:07Z,False,gu
વાયરલ પોસ્ટ,,જોની લીવરનું અવસાન થયું છે.,ફેસબુક વપરાશકર્તા - Bholu Bhai,2025-08-25T07:27:41Z,,vishvasnews.com,Fact Check: કોમેડિયન જોની લીવરના મૃત્યુ વિશેની નકલી પોસ્ટ વાયરલ ...,https://www.vishvasnews.com/gujarati/entertainment/fact-check-fake-post-about-comedian-johnny-levers-death-is-going-viral/,2025-08-25T07:27:41Z,False,gu
વાયરલ પોસ્ટ,,રોહિત શર્માને પણ અર્જુન એવોર્ડ મળ્યો,ફેસબુક પેજ- ક્રિકેટ Adda,2024-01-12T10:36:19Z,,vishvasnews.com,"Fact Check: 2015માં રોહિત શર્માને મળ્યો હતો અર્જુન એવોર્ડ, વાયરલ ...",https://www.vishvasnews.com/gujarati/viral/fact-check-rohit-sharma-received-arjuna-award-in-2015-viral-post-fake/,2024-01-12T10:36:19Z,Half true,gu
વાયરલ પોસ્ટ,,લિંક પર ક્લિક કરીને 28 દિવસનું ફ્રી રિચાર્જ કરી શકાય છે.,Yashir Khan,2023-04-11T04:45:23Z,,vishvasnews.com,Fact Check: 28 દિવસનુ ફ્રી રિચાર્જ આપવાનો દાવો કરતી વાયરલ પોસ્ટ ...,https://www.vishvasnews.com/gujarati/viral/fact-check-fake-post-about-28-days-free-recharge-is-going-viral/,2023-04-11T04:45:23Z,False,gu
વાયરલ વીડિયો,,:જાહેર સ્થળે મહેક અને પરીને બેલ્ટથી મારતો એક યુવકનો વીડિયો.,Insta User- umrah9678,2025-07-28T07:12:34Z,,vishvasnews.com,"Fact Check: આ વાયરલ વીડિયો મહેક અને પરીનો નથી, સંભલ પોલીસે ...",https://www.vishvasnews.com/gujarati/viral/fact-check-this-viral-video-is-not-of-mehek-and-pari-sambhal-police-arrested-them/,2025-07-28T07:12:34Z,False,gu
વાયરલ વીડિયો,,દિલ્હીમાં વકીલોનું યુજીસી વિરુદ્ધ વિરોધ પ્રદર્શન,FB user Pratibha Chauhan,2026-01-30T09:01:14Z,,vishvasnews.com,Fact Check: વકીલોના વિરોધના વાયરલ વીડિયોનો UGC સાથે કોઈ સંબંધ ...,https://www.vishvasnews.com/gujarati/politics/fact-check-viral-video-of-lawyers-protest-has-no-connection-with-ugc-old-video-goes-viral/,2026-01-30T09:01:14Z,Half true,gu
વાયરલ વીડિયો,,જહાંગીરપુરી હિંસા પછીનો વિડિયો,ફેસબુક વપરાશકર્તા મનોજ પરિહાર,2022-04-30T12:18:22Z,,vishvasnews.com,Fact Check : દિલ્હી પોલીસના સમર્થનમાં સૂત્રોચ્ચારનો વાયરલ વીડિયો ...,https://www.vishvasnews.com/gujarati/politics/fact-check-video-of-2019-going-viral-after-jahangirpuri-violence-in-delhi/,2022-04-30T12:18:22Z,False,gu
વાયરલ વીડિયો,,કર્ણાટકમાં સકલેશપુર ટનલનો વિડિયો.,Tipline User,2025-03-25T07:05:34Z,,vishvasnews.com,Fact Check: કર્ણાટકના સકલેશપુર રેલ્વે ટનલનો વાયરલ વીડિયો ...,https://www.vishvasnews.com/gujarati/ai-check/fact-check-the-viral-video-of-karnatakas-sakleshpur-railway-tunnel-is-not-real-but-artificial-created-with-the-help-of-ai/,2025-03-25T07:05:34Z,False,gu
વાયરલ વીડિયો,,આ વીડિયો સોનાક્ષીના લગ્નનો છે.,ફેસબુક યુઝર  - Mubasshir Alam,2024-06-29T08:13:34Z,,vishvasnews.com,"Fact Check: વાયરલ વીડિયો સોનાક્ષી સિન્હાના લગ્નનો નહીં, બોમ્બે ...",https://www.vishvasnews.com/gujarati/entertainment/fact-check-the-viral-video-is-not-of-sonakshi-sinhas-wedding-but-of-bombay-times-fashion-week/,2024-06-29T08:13:34Z,Half true,gu
