query,query_lang,claim_text,claimant,claim_date,publisher_name,publisher_site,review_title,review_url,review_date,rating,language
blood pressure,,"पोटदुखी, पायांची सूज व वाढलेला ब्लड प्रेशर ही लक्षणं दिसणं म्हणजे किडनी फेल झाल्याचे संकेत?",You Tube -  Roganusar,2025-03-27T12:53:00Z,Maharashtra Times,maharashtratimes.com,"Fact Check: पोटदुखी, पायांची सूज व वाढलेला ब्लड प्रेशर ही लक्षणं म्हणजे किडनी फेल झाल्याचे संकेत? डॉक्टरचे मत काय",https://maharashtratimes.com/lifestyle-news/health-news/symptoms-like-stomach-pain-swollen-legs-and-high-blood-pressure-signs-of-kidney-failure-know-the-truth/articleshow/119598095.cms,,Half true,mr
blood pressure,,इडली रक्तदाब नियंत्रित करते,Youtube,2025-03-13T07:42:00Z,Maharashtra Times,maharashtratimes.com,Fact check : इडली खाल्ल्याने Blood Pressure चा काटा सर्रकन जाईल वर ! डॉक्टरांचे मत ऐकून हैरण व्हाल,https://maharashtratimes.com/lifestyle-news/health-news/viral-video-claims-that-low-sodium-idli-help-to-control-blood-pressure-doctor-explain-facts/articleshow/118969596.cms,,False,mr
blood pressure,,कांद्याचा रस प्यायल्याने ब्लड प्रेशर कमी होतं.,इन्स्टाग्राम युजर,2025-01-25T00:00:00Z,Lokmat.com,lokmat.com,"Fact Check: कांद्याचा रस प्यायल्याने कमी होतं ब्लड प्रेशर?; जाणून घ्या, नेमकं काय आहे 'सत्य'",https://www.lokmat.com/fact-check/fact-check-onion-juice-reduces-blood-pressure-viral-claim-is-misleading-a-a597/,2025-01-28T12:12:34Z,दिशाभूल,mr
blood pressure,,दुधासोबत कच्चे अंडे खाल्ल्याने रक्तदाब आणि संधिवात होण्याचा धोका,Youtube,2025-01-28T10:00:00Z,Maharashtra Times,maharashtratimes.com,"fact check : दुधासोबत कच्चे अंडे खाल्ल्याने रक्तदाब आणि संधिवात होण्याचा धोका, डॉक्टरांनी सांगितले घरगुती उपाय",https://maharashtratimes.com/lifestyle-news/health-news/does-raw-egg-cause-high-blood-pressure-arthritis-doctor-reveal-fact-check/articleshow/117628929.cms,,True,mr
blood pressure,,"बीपी लो झाला की लगेच प्या मिठाचं पाणी, झटक्यात कंट्रोल होईल बीपी, डॉक्टरांनी केला मोठा खुलासा",You Tube - Healthy Hamesha,2025-01-07T15:13:00Z,Maharashtra Times,maharashtratimes.com,"Fact Check : बीपी लो झाला की लगेच प्या मिठाचं पाणी, झटक्यात कंट्रोल ...",https://maharashtratimes.com/lifestyle-news/health-news/does-salt-water-help-to-control-low-blood-pressure-immediately-doctor-shared-truth/articleshow/117029013.cms,,True,mr
cancer,,बेकिंग सोडा ने कॅन्सर ठीक होतो,BR Shahu,2022-07-29T12:50:00Z,विश्वास न्यूज,vishvasnews.com,Fact Check: Viral post claiming baking soda cures cancer is fake. - Fact Check: बेकिंग सोडा ने कॅन्सर ठीक होतो असा दावा करणारी पोस्ट खोटी,https://www.vishvasnews.com/marathi/viral/fact-check-baking-soda-does-not-cure-cancer-viral-post-is-fake/,2022-07-29T12:50:00Z,False,mr
cancer,,ह्या मेसेज मध्ये असा दावा करण्यात येत होता कि डॉ विकास आमटे ह्यांनी लिंबापासून कॅन्सर चा बचाव काही घरघुती पद्धतींनी कसा करता येईल ह्या वर भाष्य केल्याचे त्यात सांगितले होते.,FB User,2022-04-18T00:00:00Z,विश्वास न्यूज,vishvasnews.com,"Fact check: Dr Vikas Amte did not write post about home remedies for cancer, viral message is fake - Fact check: डॉ विकास आमटे ह्यांच्या नावावर कॅन्सर संबंधी व्हायरल मेसेज खोटा",https://www.vishvasnews.com/marathi/politics/fact-check-dr-vikas-amte-did-not-write-this-viral-message-claim-is-fake/,2022-04-18T00:00:00Z,FALSE,mr
cancer,,नारळाचे गरम पाणी पिल्याने कर्करोगाच्या सेल्स नष्ट होतात,Shrinivas Gedam,2021-10-19T06:38:09Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Drinking hot coconut water does not destroy cancer cells, viral post is fake. - Fact Check: गरम नारळपाणी कर्करोगाच्या पेशी नष्ट करत नाही, व्हायरल पोस्ट फेक आहे",https://www.vishvasnews.com/marathi/viral/fact-check-drinking-hot-coconut-water-does-not-kill-cancer-cells-viral-post-is-fake-2/,2021-10-19T06:38:09Z,False,mr
diabetes,,"दालचिनीमधे हे 2 पदार्थ मिसळून बनवलेलं पाणी मरेपर्यंत होऊ देत नाही डायबिटीज, दावा खरा की खोटा?",Instagram - selvis_way,2025-01-21T11:43:00Z,Maharashtra Times,maharashtratimes.com,Fact Check : दालचिनीमध्ये हे दोन पदार्थ मिसळून बनवलेलं पाणी मरेपर्यंत ...,https://maharashtratimes.com/lifestyle-news/health-news/drinking-clove-cinnamon-and-fennel-water-control-diabetes-and-blood-sugar-immediately-doctor-told-truth/articleshow/117428129.cms,,Mostly false,mr
diabetes,,"चणे, मेथी दाणे, कांद्यांच्या बियांनी 100% बरा होतो डायबिटीज, डॉक्टरने सांगितले खरे व खोटे काय",Instagram - healthy_weight_loose_tips,2025-01-20T11:53:00Z,Maharashtra Times,maharashtratimes.com,"Fact Check : चणे, मेथी दाणे व कांद्यांच्या बियांनी 100% बरा होतो डायबिटीज ...",https://maharashtratimes.com/lifestyle-news/health-news/does-chickpeas-fenugreek-seeds-and-kalonji-soaked-water-can-control-type-2-diabetes-doctor-told-the-truth/articleshow/117398570.cms,,True,mr
diabetes,,"डायबिटीज असलेल्या लोकांनी चुकूनही खाऊ नये केळी, या दाव्यामागील खरं व खोटं डॉक्टरांनी सांगितलं",You Tube - Superpoetman,2024-12-06T18:30:00Z,Maharashtra Times,maharashtratimes.com,Fact Check : डायबिटीज असलेल्या लोकांनी चुकूनही खाऊ नये केळी..! या दाव्यामागील खरं व खोटं डॉक्टरांकडून जाणून घ्या,https://maharashtratimes.com/lifestyle-news/health-news/doctor-revealed-the-fact-behind-of-eat-bananas-can-increase-blood-sugar-of-diabetic-patients/articleshow/116085426.cms,,Half true,mr
ગુજરાત,,"सोशल मीडिया वर एका दवाखान्यातील चित्र शेअर करण्यात येत आहे, ज्यात दवाखान्यातील दुर्व्यवस्था दिसतेय. दावा करण्यात येत आहे कि हे चित्र गुजरात चे आहे. चित्रात एक महिला म्हणजे एकूण ३ पेशंट बेड वर दिसतात.",Social Media User,2022-05-20T00:00:00Z,विश्वास न्यूज,vishvasnews.com,Fact Check: Picture of Nagpur being shared as that of Gujarat. - Fact Check: नागपूरमधील जीएमसी चे चित्र गुजरात च्या नावाने व्हायरल,https://www.vishvasnews.com/marathi/politics/fact-check-image-of-nagpur-being-falsely-shared-as-that-of-gujarat/,2022-05-20T00:00:00Z,MISLEADING,mr
ગુજરાત,,गुजरात चे छायाचित्र,Arshi Raza,2021-04-28T07:52:37Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Viral image claimed to be of Gujarat is that of Maharashtra. - Fact Check: व्हायरल होत असलेले छायाचित्र गुजरात चे नाही, महाराष्ट्र चे आहे",https://www.vishvasnews.com/marathi/politics/fact-check-image-of-maharashtras-nandurbar-goes-viral-as-that-of-gujarat/,2021-04-28T07:52:37Z,False,mr
અમદાવાદ,,अहमदाबादमधील ८० कोटींचा औदा रेल्वे पूल भिंतीजवळच संपला,social media,2025-01-06T06:14:00Z,Maharashtra Times,maharashtratimes.com,Fact Check: भारतामधील ८० कोटींचा रेल्वे पूल संपला शेताच्या बांधावर? व्हायरल व्हिडीओचं सत्य काय?,https://maharashtratimes.com/india-news/ahmedabad-80-crore-rupee-auda-railway-bridge-end-at-a-wall-viral-videos-truth-revealed/articleshow/117020849.cms,,True,mr
ભાજપ,,Now even women are finding and beating BJP workers,Social media,2021-08-05T14:16:19Z,BOOM Fact Check,boomlive.in,Video Of Women Thrashing 'Casting Couch' Accused Viral With Fake Claim | BOOM,https://www.boomlive.in/fact-check/bjp-worker-thrashed-maharashtra-viral-video-fake-news-14173,2021-08-05T14:16:19Z,False,mr
ભાજપ,,In a remote village Osur in Tamil Nadu. Best picture of this week. Not only cadre based BJP. It is Ladder based Party. No Dynast,R Rajagopalan,2022-06-09T05:10:24Z,विश्वास न्यूज,vishvasnews.com,"Fact check: Morphed image from UP, of people hoisting BJP flag over a pole goes viral as Tamil Nadu - Fact check: उत्तर प्रदेश मधील चित्र, ज्यात लोकं खांबावर भाजप चा ध्वज फडकताना दिसतात, तो मॉर्फ करून तामिळ नाडू च्या नावाने व्हायरल",https://www.vishvasnews.com/marathi/politics/fact-check-picture-originally-from-up-with-bsp-flag-morphed-and-shared-as-that-of-tamil-nadu/,2022-06-09T05:10:21Z,False,mr
ભાજપ,,RSS leader Suresh Soni wrote a letter to BJP president Amit Shah objecting women candidature in Loksabha election,पुरोगामी - Forward Thinking,2019-04-27T00:00:00Z,Fact Crescendo Marathi,marathi.factcrescendo.com,READ FACTS: राष्ट्रीय स्वयंसेवक संघाने खरंच महिलांना लोकसभेची उमेदवारी देण्याविरोधात पत्र लिहिले का?,https://marathi.factcrescendo.com/did-rss-leader-suresh-soni-send-letter-to-amit-shah-criticizing-women-candidature-in-loksabha-election/,2019-04-30T00:00:00Z,Fact Crescendo Rating - FALSE,mr
અમિત શાહ,,"अमित शाह यांनी मोदींच्या बाबतीत म्हटलं की, ते निवडणुकीत गॅरंटी देतात आणि नंतर विसरतात.",facebook User,2024-05-23T00:00:00Z,Lokmat.com,lokmat.com,"Fact Check: अमित शाह म्हणाले की, निवडणुकीत गॅरंटी दिल्यानंतर मोदी विसरतात?; 'तो' Video अपूर्ण",https://www.lokmat.com/fact-check/fact-check-did-amit-shah-say-after-giving-guarantees-elections-modi-forgets-about-later-viral-video-incomplete-a-a597/,2024-05-25T08:10:49Z,दिशाभूल,mr
અમિત શાહ,,अमित शाह यांचे योगिनां पत्र,UP Congress Supporter,2021-06-14T09:04:04Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Amit Shah did not write a letter to Yogi, viral letter is fake. - Fact Check: अमित शाह ने योगिनां नाही लिहले पत्र, व्हायरल पोस्ट खोटी आहे",https://www.vishvasnews.com/marathi/viral/fact-check-amit-shah-did-not-write-a-letter-to-yogi-viral-letter-is-fake/,2021-06-14T09:04:04Z,False,mr
અમિત શાહ,,फोटोमध्ये पंतप्रधान मोदींसोबत अमित शहा उभे आहेत,ट्विटर हैंडल धर्मेंद्र भाटी,2022-12-20T08:05:52Z,विश्वास न्यूज,vishvasnews.com,Fact Check: In this 30 year old photo of PM Narendra Modi there is an RSS worker and not Amit Shah. - Fact Check: पीएम मोदींच्या या 30 वर्ष जुन्या फोटोमध्ये ते अमित शहा नसून संघ प्रचारक आहेत,https://www.vishvasnews.com/marathi/viral/fact-check-it-is-not-amit-shah-with-pm-narendra-modi-in-viral-picture-but-an-rss-worker/,2022-12-20T08:05:52Z,Half true,mr
અમિત શાહ,,अमित शाह आणि ओवैसी चे छायाचित्र,फेसबुक यूजर शानू खान,2021-07-20T16:20:03Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Viral image of Amit Shah and Owaisi is edited, claims are ffake. - Fact Check: अमित शाह आणि ओवैसी चे हे छायाचित्र खोटे, आधी देखील व्हायरल झाले होते एडिटेड छायाचित्र",https://www.vishvasnews.com/marathi/politics/fact-check-viral-image-of-amit-shah-and-asaduddin-owaisi-is-edited/,2021-07-20T16:20:03Z,False,mr
અમિત શાહ,,अमित शाह सोबत ओवैसि,फेसबुक यूजर अजय शर्मा,2021-09-18T15:53:56Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Amit Shah was welcoming PM Modi not Owaisi, viral image is edited. - Fact Check: ओवैसि नहि, पिएम मोदी यांचे स्वागत करत आहेत अमित शाह",https://www.vishvasnews.com/marathi/politics/fact-check-amit-shah-and-asaduddin-owaisi-were-not-together-in-a-pic-viral-image-morphed/,2021-09-18T15:53:56Z,False,mr
નરેન્દ્ર મોદી,,"पंतप्रधान मोदी म्हणाले,",FB User- Maisar Khan,2026-05-26T11:28:18Z,विश्वास न्यूज,vishvasnews.com,Fact Check: महिलांना ब्युटी पार्लरमध्ये न जाण्याचे आवाहन करणारा पंतप्रधान मोदींचा व्हिडिओ डीपफेक आहे.,https://www.vishvasnews.com/marathi/politics/fact-check-prime-minister-modis-video-urging-women-not-to-go-to-beauty-parlors-is-a-deepfake/,2026-05-26T11:28:18Z,False,mr
નરેન્દ્ર મોદી,,पंतप्रधान मोदी रुग्णालयात गेले आणि सोनिया गांधी यांना भेटले.,FB User-Sampat Devi Pal,2026-04-01T10:59:51Z,विश्वास न्यूज,vishvasnews.com,Fact Check: रुग्णालयात दाखल सोनिया गांधींची पंतप्रधान मोदींनी घेतली सदिच्छा भेट? काय आहे व्हायरल फोटोचे सत्य,https://www.vishvasnews.com/marathi/ai-check/fact-check-pm-modi-pays-a-goodwill-visit-to-sonia-gandhi-in-hospital-what-is-the-truth-behind-the-viral-photo/,2026-04-01T10:59:51Z,False,mr
નરેન્દ્ર મોદી,,पीएम मोदी आणि त्यांच्या आईच्या फोटो मध्ये जशोदाबेन.,Rinku Thakur-g,2022-12-09T09:24:34Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Edited picture of Narendra Modi and his mother goes viral, Jasodaben not in real picture. - Fact Check: पीएम मोदी आणि त्यांच्या आईचा एडिट केलेला फोटो व्हायरल, जशोदाबेन फोटो मध्ये नव्हत्या",https://www.vishvasnews.com/marathi/viral/fact-check-edited-picture-of-narendra-modi-and-his-mother-goes-viral-jashodaben-not-in-original-picture/,2022-12-09T09:24:34Z,False,mr
નરેન્દ્ર મોદી,,पंतप्रधान मोदी '101 वेज टू सेव्ह अदानी' हे पुस्तक वाचत आहेत,ભાજપ નો વિકાસ ગાંડો થયો છે,2023-04-17T03:07:25Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: 2014 मध्ये एका पुस्तकाच्या लाँचमधील पंतप्रधान मोदींचा फोटोला संपादित करून, केले जात आहे बनावट दाव्यासह व्हायरल - Vishvas News",https://www.vishvasnews.com/marathi/viral/fact-check-2014-picture-of-pm-modi-goes-viral-after-being-edited/,2023-04-17T03:07:25Z,False,mr
નરેન્દ્ર મોદી,,जर हे शेतकऱ्यांचे आंदोलन आहे त यात हिंदूंचा विरोध कुठून आला? मोदी आणि योगी यांचा विरोध ता ठीक आहे पण प्रभू श्रीराम यांचा विरोध का करावा?,Social Media User,2020-11-03T00:00:00Z,विश्वास न्यूज,vishvasnews.com,Fact Check : २०१८ चे छायाचित्र आता शेतकरी आंदोलनाच्या नावावर होत आहे व्हायरल - Vishvas News,https://www.vishvasnews.com/marathi/viral/fact-check-an-old-image-from-2018-goes-viral-as-current-farmers-protest/,2020-12-08T00:00:00Z,FALSE,mr
નરેન્દ્ર મોદી,,पंतप्रधान नरेंद्र मोदी ह्यांनी आपल्या आईच्या निधनानंतर मुंडन केले,प्रवीण राठौड़ ठि.हरनावा पट्टी,2023-01-03T11:44:55Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Prime Minister Narendra Modi did not shave his head after his mother's demise, viral picture is edited - Fact check:पंतप्रधान नरेंद्र मोदी ह्यांनी आपल्या आईच्या निधनानंतर मुंडन केले नाही, व्हायरल पोस्ट खोटी आहे",https://www.vishvasnews.com/marathi/viral/fact-check-pm-modi-did-not-shave-his-head-viral-post-is-fake/,2023-01-03T11:44:55Z,False,mr
નરેન્દ્ર મોદી,,न्यू यॉर्क टाइम्स ने भारतीय पंतप्रधान नरेंद्र मोदी ह्यांच्यावर हे आर्टिकल लिहले,Hemant Sahasrabuddhe,2021-08-27T09:13:12Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: New York Times did not write this article about PM Modi, viral claim is fake. - Fact Check: न्यू यॉर्क टाइम्स ने भारतीय पंतप्रधान नरेंद्र मोदी ह्यांच्यावर हे आर्टिकल लिहले नाही",https://www.vishvasnews.com/marathi/politics/fact-check-new-york-times-did-not-write-this-particular-article-about-pm-narendra-modi/,2021-08-27T09:13:12Z,False,mr
નરેન્દ્ર મોદી,,पीएम मोदी बागेश्वर धाम ला गेलेत,फेसबुक यूजर पंकज पंचाल,2023-01-30T12:09:24Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: PM Modi did not visit Bageshwar Dham, viral claim is false. - Fact Check : पीएम मोदी बागेश्वर धाम ला नाही गेलेत, व्हायरल पोस्ट खोटी",https://www.vishvasnews.com/marathi/viral/fact-check-pm-modi-did-not-visit-bageshwar-dham-viral-claim-is-false/,2023-01-30T12:09:24Z,Half true,mr
નરેન્દ્ર મોદી,,पीएम मोदी 'पठाण' सिनेमा चा ट्रेलर बघत आहे,Ahmad KD,2023-01-20T08:20:21Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: PM Modi is not watching trailer of Pathaan movie, viral video is edited. - Fact Check: या चित्रात पीएम मोदी 'पठाण' सिनेमा चा ट्रेलर बघत नाही आहे, व्हायरल व्हिडिओ एडिटेड आहे",https://www.vishvasnews.com/marathi/viral/fact-check-pm-modi-is-not-watching-pathaan-movies-trailer-in-his-office-viral-video-is-edited/,2023-01-20T08:20:21Z,False,mr
નરેન્દ્ર મોદી,,नरेंद्र मोदी आणि अण्णा हजारे संघाच्या एका शिबिरात एकत्र,Rahul Shinde,2020-12-31T06:50:21Z,विश्वास न्यूज,vishvasnews.com,"Fact check: The man in the viral image is not Anna Hazare but, Lakshmanrao Inamdar - Fact Check: व्हायरल होत असलेल्या या छायाचित्रात अण्णा हजारे नसून लक्ष्मणराव इमानदार आहेत",https://www.vishvasnews.com/marathi/politics/fact-check-picture-of-lakshmanrao-inamdar-goes-viral-claiming-to-be-that-of-anna-hazare/,2020-12-31T06:50:21Z,False,mr
નરેન્દ્ર મોદી,,"ह्यात पीएम नरेंद्र मोदी, अमिताभ बच्चन आणि मुकेश अंबानी ह्यांचे छायाचित्र वापरले गेले आहे. ह्या पोस्ट सोबत सांगण्यात येत आहे कि लोकं लकी ड्रॉ मध्ये पंचवीस लाख रुपये जिंकू शकतात.",Social Media User,2021-11-30T00:00:00Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: Viral post in the name of Kaun Banega Crorepati is fake, readers asked to stay aware. - Fact Check : ‘कौन बनेगा करोड़पति’ च्या नावावर व्हायरल होत असलेला मेसेज खोटा आहे, सतर्क रहा",https://www.vishvasnews.com/marathi/viral/fact-check-viral-post-of-winning-lottery-through-kbc-is-fake/,2021-11-30T00:00:00Z,MISLEADING,mr
નરેન્દ્ર મોદી,,There is Sharad Pawar’s photo in Narendra Modi’s residence,Marathi Politician,2019-04-23T00:00:00Z,Fact Crescendo Marathi,marathi.factcrescendo.com,पाहावे ते नवलचः नरेंद्र मोदींच्या घरी खरंच शरद पवारांचा फोटो लावलेला आहे?,https://marathi.factcrescendo.com/fact-check-is-there-sharad-pawars-photo-in-narendra-modis-residence/,2019-04-24T00:00:00Z,Fact Crescendo Rating - False,mr
નરેન્દ્ર મોદી,,"नरेंद्र मोदि यांचे ३१ वर्ष जुने छायाचित्र बाडमेर, राजस्थान चे आहे.",G.m Chauhan,2021-03-30T05:54:03Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: PM Narendra Modi's old picture is not from Rajasthan but from Gujarat, viral claim in post is fake. - Fact Check: पंतप्रधान नरेंद्र मोदी यांचे जुने छायाचित्र राजस्थान मध्ये नाही, गुजरात मध्ये घेतले गेले आहे, व्हायरल पोस्ट मधला दावा खोटा आहे",https://www.vishvasnews.com/marathi/viral/fact-check-an-old-picture-of-pm-modi-was-not-taken-in-rajasthan-but-in-gujarat-viral-claim-is-fake/,2021-03-30T05:54:03Z,False,mr
ચૂંટણી,,लोकसभा निवडणुकीच्या मतदानावेळी बुरखा घालून बोगस वोटिंग करणारी मुस्लीम व्यक्ती ताब्यात,Facebook User,2024-04-20T00:00:00Z,Lokmat.com,lokmat.com,"Fact Check : बुरखा घातलेल्या व्यक्तीचा हा व्हिडीओ पाकिस्तानचा, लोकसभा निवडणुकीशी त्याचा संबंध नाही",https://www.lokmat.com/fact-check/fact-check-news-this-video-of-man-in-burqa-from-pakistan-has-no-connection-with-lok-sabha-elections-a-a941/,2024-04-26T08:23:02Z,दिशाभूल,mr
ચૂંટણી,,"ज्येष्ठ पत्रकार अभिसार शर्मा यांच्या नावाने केलेल्या बनावट ट्विटचा स्क्रीनशॉट व्हायरल केला जात आहे. यामध्ये त्यांचा फोटो आणि नाव वापरून असा दावा केला जात आहे की त्यांनी ४ फेब्रुवारीच्या त्यांच्या ट्विटमध्ये म्हटले होते की, २०२२ च्या यूपी निवडणुकीत योगी आदित्यनाथ पुन्हा विजयी झाले तर मी नोएडाहून दिल्लीतील शेखसराय येथे शिफ्ट होईल आणि तेथे अंड्याचे आमलेट खाईन. हे लिहून घ्या.",FB User,2022-03-21T00:00:00Z,विश्वास न्यूज,vishvasnews.com,Fact Check: Viral tweet in the name of journalist Abhisar Sharma is fake. - Fact Check: पत्रकार अभिसार शर्मा ह्यांच्या नावावर खोटा ट्विट चा स्क्रीनशॉट व्हायरल,https://www.vishvasnews.com/marathi/politics/fact-check-post-viral-in-the-name-of-journalist-abhisar-sharma-is-fake/,2022-03-21T00:00:00Z,FALSE,mr
મતદાન,,BJP appealing to vote for gujarat development in maharashtra assembly elections fake post viral,,2024-11-12T00:00:00Z,Esakal,esakal.com,Fact Check : भाजप महायुतीने महाराष्ट्र विधानसभा निवडणुकीत गुजरातच्या विकासासाठी मत देण्याचे आवाहन केल्याचा दावा खोटा,https://www.esakal.com/viral-satya/bjp-appealing-to-vote-for-gujarat-development-in-maharashtra-assembly-elections-fake-post-viral-ymk86,2024-11-12T00:00:00Z,FALSE,mr
મતદાન,,बिहार मध्ये नितीश राज च्या १५ वर्षांच्या विकास चे हे छायाचित्र वोट देताना. हे या आशेत बूथ वर पोहोचले कि जे यांनी सहन केला ते यांच्या मुलांनी नाही करावे.,ऋषभ त्रिवेदी,2020-11-05T17:39:07Z,विश्वास न्यूज,vishvasnews.com,Fact-check: An old picture from Assam is going viral claiming it to be from Bihar polls - Fact Check: बिहार मध्ये मतदानाच्या नावावर आसाम चे ६ वर्ष जुने छायाचित्र होत आहे व्हायरल,https://www.vishvasnews.com/marathi/politics/fact-check-an-old-picture-of-assam-goes-viral-claiming-that-from-bihar-elections/,2020-11-05T17:39:07Z,False,mr
મતદાન,,BJPला मतदान केल्याची चूक लक्षात आल्यानंतर कापून टाकले आपले बोट.,FB User-Vishal Yadav,2023-09-07T06:26:00Z,विश्वास न्यूज,vishvasnews.com,Fact Check: महाराष्ट्रात एका व्यक्तीने आपले बोट कापल्याचा व्हिडिओ दिशाभूल करणाऱ्या राजकीय दाव्यासह केला जात आहे व्हायरल,https://www.vishvasnews.com/marathi/viral/fact-check-maharashtras-video-of-man-cutting-his-finger-falsely-linked-to-bjp-vote/,2023-09-07T06:26:00Z,Half true,mr
મતદાન,,भाजपा राष्ट्रीय अध्यक्ष जेपी नड्डा यांनी निवडणूक भाषणादरम्यान देशात 300 दहशतवादी घुसण्याची भीती दाखवून NDAला मतदान करण्याचे आवाहन केले.,Facebook User,2024-05-05T00:00:00Z,Lokmat.com,lokmat.com,Fact Check: भारतात ३०० दहशतवादी घुसणार असल्याचे भाजपा अध्यक्ष जेपी नड्डा खरंच बोलले? जाणून घ्या सत्य,https://www.lokmat.com/fact-check/fact-check-of-jp-nadda-viral-screenshot-regarding-300-terrorists-to-enter-in-india-and-voting-nda-amid-lok-sabha-election-2024-a-a747/,2024-05-08T17:49:30Z,दिशाभूल,mr
મતદાન,,त्रिपाठी भारतीय जनता पक्षाला (भाजप) मतदान करण्याच्या विरोधात बोलल्याचा दावा.,Twitter User,2024-05-12T00:00:00Z,Lokmat.com,lokmat.com,"Fact Check :""भाजपावाल्यांना सांगा, मी मूर्ख नाही""; AAP ने शेअर केलेला पंकज त्रिपाठीचा 'तो' Video एडिटेड",https://www.lokmat.com/fact-check/fact-check-aap-shares-altered-video-of-pankaj-tripathi-asking-people-not-to-vote-for-bjp-a-a597/,2024-12-05T13:00:07Z,चूक,mr
લોકસભા,,व्हायरल पोस्टमध्ये लोकसभा अध्यक्ष ओम बिर्ला यांच्या मुलीने मुस्लिम तरुणाशी लग्न केल्याचा दावा आहे.,Social Media User,2024-11-14T00:00:00Z,Lokmat.com,lokmat.com,लोकसभा अध्यक्ष ओम बिर्लांच्या मुलीचा मुस्लिम तरुणाशी विवाह? जाणून घ्या सत्य,https://www.lokmat.com/fact-check/fact-check-social-media-post-claims-lok-sabha-speaker-om-birla-daughter-has-married-muslim-man-a-a1001/,2024-11-15T12:40:12Z,चूक,mr
લોકસભા,,लोकसभा निवडणुकीच्या निकालानंतर नवनीत राणा यांना अश्रू अनावर झाल्याचा एक व्हिडिओ सोशल मीडियावर व्हायरल.,Social Media User,2024-06-04T00:00:00Z,Lokmat.com,lokmat.com,"लोकसभेतील पराभवानंतर नवनीत राणांना अश्रू अनावर? जाणून घ्या, व्हायरल व्हिडिओचे सत्य",https://www.lokmat.com/fact-check/fact-check-video-viral-on-social-media-about-navneet-rana-in-tears-after-amravati-lok-sabha-election-2024-result-a-a719/,2024-06-06T08:51:33Z,चूक,mr
મુખ્યમંત્રી,,राजस्थानच्या माजी मुख्यमंत्री वसुंधरा राजे यांनी महिला आरक्षण विधेयकाविरोधात मोहन भागवत यांना पत्र लिहिले.,FB User Dilip Kumar,2026-04-23T10:55:52Z,विश्वास न्यूज,vishvasnews.com,Fact Check: वसुंधरा राजे यांनी महिला आरक्षण विधेयकाविरोधात आरएसएस प्रमुखांना पत्र लिहिलेले नाही; बनावट पत्र व्हायरल,https://www.vishvasnews.com/marathi/politics/fact-check-vasundhara-raje-did-not-write-a-letter-to-rss-chief-against-womens-reservation-bill-fake-letter-goes-viral/,2026-04-23T10:55:52Z,False,mr
મુખ્યમંત્રી,,लहान मुलाचे आणि सीएम योगी यांच्या छायाचित्रासोबत व्हायरल होत असलेली गोष्ट,फेसबुक पेज हिन्दू जागरण मंच,2021-07-13T17:23:27Z,विश्वास न्यूज,vishvasnews.com,Fact Check: Story going viral along with picture of Yogi Aadityanath and a kid is fake. - Fact Check: लहान मुलाचे आणि सीएम योगी यांच्या छायाचित्रासोबत व्हायरल होत असलेली गोष्ट खोटी,https://www.vishvasnews.com/marathi/politics/fact-check-story-behind-viral-image-of-cm-yogi-and-kid-is-fake/,2021-07-13T17:23:27Z,False,mr
મુખ્યમંત્રી,,मुख्यमंत्री अरविंद केजरीवाल ह्या जाहिरातीतून लोकांना कोळसा दान करण्यास सांगत आहेत,Social Media User,2021-10-14T00:00:00Z,विश्वास न्यूज,vishvasnews.com,"Fact Check: This advertisement was not published in newspaper, viral claim is fake. - Fact Check: वृत्तपत्रात नाही छापले गेले हे खोटे विज्ञापन, व्हायरल पोस्ट फेक आहे",https://www.vishvasnews.com/marathi/viral/fact-check-advertisement-about-appealing-people-to-donate-coal-was-not-published-in-newspaperwas/,2021-10-14T00:00:00Z,FALSE,mr
કોરોના,,कोरोना व्हायरस 2025 मध्ये येणाऱ्या व्हिडीओचा दावा खोटा,Social media,2024-12-17T08:00:00Z,Maharashtra Times,maharashtratimes.com,"Fact Check : 2025 मध्ये कोरोना व्हायरस येणार असल्याच्या दाव्याचा व्हिडीओ खोटा, जाणून घ्या काय आहे सत्य",https://maharashtratimes.com/india-news/the-video-of-the-claim-that-corona-virus-will-come-in-2025-has-been-fact-checked/articleshow/116707393.cms,,False,mr
