claim_text,claimant,claim_date,review_date,rating,publisher_domain,review_title,review_url,language,language_name,data_source,extraction_method
"પહલગામનો બદલો, ભારત ઓપરેશન સિંદુર હેઠળ પાકિસ્તાનમાં ત્રાટક્યું તેનો વીડિયો.",,,"May 8, 2025",False,newschecker.in,Fact Check – ઓપરેશન સિંદુરના નામે ખરેખર ઇરાનિયન સ્ટ્રાઇકનો જૂનો વીડિયો વાઇરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-viral-video-of-air-strike-is-not-from-operation-sindoor,gu,Gujarati,newschecker_scrape,html_fallback
પહલગામ આતંકવાદી હુમલામાં બાળકે પોતાના પિતા ગુમાવ્યા. બાળકનું રુદન તમારા રૂંવાડા ઊભા કરી દેશે એવો દાવો કરતો વીડિયો.,,,"Apr 29, 2025",False,newschecker.in,Fact Check – આતંકી હુમલામાં માર્યા ગયેલા વ્યક્તિના શબ પર બેઠેલા બાળકનો વાઇરલ વીડિયો પહલગામ હુમલાનો નથી,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-viral-video-of-boy-sitting-on-dead-body-is-not-from-pahalgam-attack,gu,Gujarati,newschecker_scrape,html_fallback
ભારતે પાકિસ્તાન અને પાકિસ્તાન કબજા હેઠળના કાશ્મીરમાં લૉન્ચ કરેલા ઓપરેશન સિંદૂરનો વીડિયો.,,,"May 7, 2025",False,newschecker.in,Fact Check – ઓપરેશન સિંદૂરના નામે વાઇરલ વીડિયો ખરેખર 2 વર્ષ જૂનો ગાઝાનો વીડિયો,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-viral-video-of-operation-sindoor-is-false-actually-it-is-of-gaza,gu,Gujarati,newschecker_scrape,html_fallback
"કાશ્મીરના પહલગામમાં આંતકી હુમલા વિશે ઘણી ડિસઇન્ફર્મેશન સામે આવી છે. જેમાં એક 5 વર્ષ જૂનો કથિત સીઆરપીએફના જવાનનો બૂલેટપ્રૂફ વાહન ન મળવાની ફરિયાદ વિશેનો વાઇરલ વીડિયો શેર કરવામાં આવ્યો. અમારી તપાસમાં વીડિયો પાંચ વર્ષ પહેલાનો નીકળ્યો જેથી દાવો ખોટો પુરવાર થયો. ઉપરાંત ગુજરાતમાં હેલ્મેટ મરજિયાત થઈ ગયા હોવાનો દાવો સોશિયલ મીડિયામાં વાઇરલ થયો, જેને પણ તપાસ કરવામાં આવતા તે ખોટો પુરવાર થયો. સાથે સાથે પશ્ચિમ બંગાળમાં વકફ બિલ સામેના વિરોધ પ્રદર્શન બાદ મુર્શિદાબાદમાં ફેલાયેલ હિંસા મામલે બજરંગદળ વિશેનો એક દાવા સાથેનો વીડિયો વાઇરલ થયો. પરંતુ વીડિયો ખરેખર કર્ણાટકા અને મહારાષ્ટ્રની એક અન્ય ઘટનાનો હોવાનું પુરવાર થયું. વાંચો સપ્તાહની ટોપ ફેક્ટ ચેક.",,,"Apr 26, 2025",,newschecker.in,"Weekly Wrap : પહલગામ હુમલાના નામે વાઇરલ જૂનો વીડિયો, ગુજરાત હેલ્મેટમુક્ત સહિતની સપ્તાહની ટોપ ફેક્ટ ચેક",https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/weekly-wrap-pahalgam-crpf-jawan-false-video-and-fast-tag-claim,gu,Gujarati,newschecker_scrape,html_fallback
"આ સપ્તાહમાં જમ્મુ-કાશ્મીરના અનંતનાગમાં પહલગામની બૈસરન વેલીમાં થયેલા આતંકવાદી હુમલાની ઘટના વિશે સૌથી વધુ ડિસઇન્ફર્મેશન વાઇરલ થયેલી જોવા મળી. જેમાં પહલગામ આતંકીની પહેલી વાઇરલ તસવીર હોવાનો દાવો કરાયો હતો. સોશિયલ મીડિયા સહિત મેઇન સ્ટ્રિમ મીડિયામાં આ તસવીર સમગ્ર દેશમાં પ્રકાશિત થઈ હતી. મેઇન સ્ટ્રિમ મીડિયા પણ આ તસવીર પ્રકાશિત કરતા ડિસઇન્ફર્મેશનનું શિકાર બન્યું હતું. અમારી તપાસમાં તસવીર ખરેખર કાશ્મીરની 2021માં વાઇરલ થયેલા એક વીડિયોમાંથી લેવાયેલી હોવાનું બહાર આવ્યું. તેને પહલગામ સાથે કોઈ જ લેવાદેવા નથી. આ ઉપરાંત પહલગામ હુમલામાં માર્યા ગયેલા પીડિતો મામલે પણ મિસઇન્ફર્મેશનની ભરમાર રહી. જેમાં ઇન્ડિયન નેવીના લફ્ટ. વિનય નરવાલનો પત્નિ સાથેના ડાન્સનો હુમલા પહેલાનો છેલ્લો વીડિયો હોવાના દાવા સાથે વીડિયો પણ વાઇરલ થયો હતો. તે પણ અમારી તપાસમાં એક અન્ય કપલનો હોવાનો પુરવાર થયો. ઉપરાંત પહલગામ આતંકીમાં પંદર મુસ્લિમો પણ માર્યા ગયા હોવાના દાવા સાથે એક મૃતકોની યાદી વાઇરલ થઈ હતી. જોકે, અમે તપાસ કરી અને તેમાં યાદી બનાવટી હોવાનું પુરવાર થયું. વાંચો સપ્તાહની ટોપ ફેક્ટ ચેક.",,,"May 3, 2025",,newschecker.in,Weekly Wrap: પહલગામ આતંકીની ખોટી તસવીર અને મૃતકોની ફેક યાદી સહિતીની સપ્તાહની ટોપ ફેક્ટ ચેક,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/weekly-wrap-pahalgam-terror-attack-misinformation-viral-claims,gu,Gujarati,newschecker_scrape,html_fallback
વક્ફ બિલ પસાર થયા પછી અસદુદ્દીન ઓવૈસી હસતા અને સાંસદો સાથે બેઠેલા હોવાનો વીડિયો.,,,"Apr 11, 2025",False,newschecker.in,Fact Check – સંસદમાં વકફ બિલ પાસ થયા પછી અસદુદ્દીન ઓવૈસી હસીને ઉજવણી કરી રહ્યાં છે? શું છે સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-asaduddin-owaisi-laughing-celebrating-after-waqf-bill-passed-in-parliament,gu,Gujarati,newschecker_scrape,html_fallback
રાજસ્થાન બંજરંગ દળ પશ્ચિમ બંગાળ પહોંચ્યાનો વાઇરલ વીડિયો,,,"Apr 22, 2025",False,newschecker.in,Fact Check – બજરંગ દળના કાર્યકરો પશ્ચિમ બંગાળ તરફ જતા હોવાના વીડિયોનું શું છે સત્ય?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-bajrang-dal-reaches-west-bengal-viral-video,gu,Gujarati,newschecker_scrape,html_fallback
મ્યાનમારની હૉસ્પિટલમાં ભૂકંપ વચ્ચે પણ દર્દીનો જીવ બચાવી રહેલા ડૉક્ટર અને નર્સનો વીડિયો.,,,"Apr 10, 2025",Partly False,newschecker.in,Fact Check – ભૂકંપ વચ્ચે પણ દર્દીનો જીવ બચાવી રહેલા ડૉક્ટર-નર્સનો વીડિયો મ્યાનમાર નહીં પણ ચાઈનાની હૉસ્પિટલનો છે,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-doctor-nurse-saving-patient-life-amid-quake-viral-video,gu,Gujarati,newschecker_scrape,html_fallback
ટૅરિફની અભિયાન વચ્ચે ડોનાલ્ડ ટ્રમ્પને ચાલુ સભામાં લાફો ઝીંકી ભાગી જતી વ્યક્તિનો વાઇરલ વીડિયો.,,,"Apr 14, 2025",Altered Video,newschecker.in,Fact Check – ડોનાલ્ડ ટ્રમ્પને ચાલુ સભામાં લાફો ઝીંકતી વ્યક્તિનો વાઇરલ વીડિયો ખરેખર AI જનરેટેડ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-donald-trump-is-attacked-during-live-speech-ai-viral-video,gu,Gujarati,newschecker_scrape,html_fallback
1લી મેથી ફાસ્ટ ટેગ બંધ થઈ જશે. નવી સિસ્ટમ આવશે આથી બેલેન્સ રિફંડ કરાવી લો.,,,"Apr 24, 2025",False,newschecker.in,Fact Check – દેશભરમાં 1લી મેથી ફાસ્ટ ટેગ સિસ્ટમ બંધ થઈ જવાનો વાઇરલ દાવો ખોટો,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-fast-tag-will-not-work-after-1st-may-viral-claim,gu,Gujarati,newschecker_scrape,html_fallback
ગુજરાત હેલ્મેટ મુક્ત બન્યું. શહેરમાં હેલ્મેટ ફરજિયાત નહીં.,,,"Apr 23, 2025",False,newschecker.in,Fact Check – ગુજરાત હેલ્મેટ મુક્ત રાજ્ય બન્યા હોવાના વાઇરલ દાવાનું શું છે સત્ય?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-gujarat-is-helmet-free-state-viral-claim,gu,Gujarati,newschecker_scrape,html_fallback
હૈદરાબાદમાં જંગલ કપાતમાં પોતાનું ઘર બચાવવા જતા જેસીબી સામે લડતા સૂંઢમાં કાણું પડી ગયેલા હાથીનો વાઇરલ વીડિયો.,,,"Apr 17, 2025",False,newschecker.in,Fact Check – ‘હૈદરાબાદના જંગલમાં જેસીબી સામે લડવાથી હાથીની સૂંઢમાં કાણું’ પડી ગયું?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-hydrabad-elephant-fought-against-jcb-and-got-injured,gu,Gujarati,newschecker_scrape,html_fallback
જવાનોના દળને ડિપ્લોયમેન્ટ માટે બૂલેટપ્રૂફ વાહનો નહીં પૂરા પાડવામાં આવ્યાનો કથિત જવાનની ફરિયાદનો પહલગામનો આતંકી હુમલાની ઘટના સંબંધિત વીડિયો.,,,"Apr 25, 2025",False,newschecker.in,"Fact Check – ‘જવાનો માટે બુલેટપ્રૂફ વાહનો નહીં હોવાનો’ વીડિયો 5 વર્ષ જૂનો, પહલગામ હુમલા સાથે તેનો કોઈ સંબંધ નથી",https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-jawan-complaining-for-non-bullet-proof-truck-for-troops-pahalgam-video,gu,Gujarati,newschecker_scrape,html_fallback
યોગી આદિત્યનાથના કાર્યાલયની બહાર એક મહિલાએ ન્યાય ન મળતા આત્મદાહનો પ્રયાસ કર્યો હોવાનો વીડિયો.,,,"Apr 16, 2025",Missing Context,newschecker.in,Fact Check – લખનૌમાં આત્મદાહનો પ્રયાસ કરતી મહિલાનો 5 વર્ષ જૂનો વીડિયો તાજેતરની ઘટના તરીકે વાઇરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-lucknow-woman-self-immolation-viral-video,gu,Gujarati,newschecker_scrape,html_fallback
જ્યાં મુર્શિદાબાદમાં હિંદુઓ સામે હિંસા થઈ રહી છે ત્યાંથી બેઠક પરથી મૌલાના યુસુફ પઠાણ TMCના સાંસદ છે. એના હાથમાં જે છે એને 'ચા' ના સમજતા. એ પશ્ચિમ બંગાળના હિંદુઓના ઘા પર લાગી રહેલું મીઠું છે.,,,"Apr 15, 2025",Missing Context,newschecker.in,Fact Check – શું ‘ક્રિકેટર યુસુફ પઠાણ હિંસાગ્રસ્ત મુર્શિદાબાદ બેઠકથી TMCના સાંસદ’ છે? શું છે વાઇરલ દાવાનું સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-tmc-yusuf-pathan-represents-violence-hit-murshidabad-loksabha-constituency,gu,Gujarati,newschecker_scrape,html_fallback
"મોદી સરકારે સંસદમાં વકફ સુધારા બિલ પાસ કરી દીધું છે. અને રાષ્ટ્રપતિએ પણ મંજૂરી આપી દીધી છે. સમગ્ર દેશમાં વકફ બિલ મામલે ખૂબ ચર્ચાઓ જાગી છે અને વિપક્ષે પણ વિરોધ નોંધાવ્યો હતો. દરમિયાન, વકફ બિલ પાસ થતા અસદુદ્દીન ઓવૈસી વિશે બે વીડિયો વાઇરલ જોવા મળ્યા. જેમાં એકમાં દાવો કરાયો કે બિલ પાસ થતાં તેમણે અન્ય સાંસદો સાથે મળીને ઉજવણી કરી, જ્યારે એક અન્ય વીડિયોમાં દાવો કરાયો કે તેઓ રડી પડ્યા હતા. જોકે તપાસમાં બંને દાવાઓ ખોટા પુરવાર થયા છે. વધુમાં મ્યાનમારમાં આવેલા ભૂકંપ બાદ પણ ઘણી ખોટી માહિતીઓ અને વીડિયો વાઇરલ થયા હતા. જેમાં ચીનના હૉસ્પિટલનો વીડિયો મ્યાનમારનો હોવાનો ગણાવી વાઇરલ કરાયો હતો. તેની પણ તપાસ કરવામાં આવી હતી. સપ્તાહની ટોપ ફેક્ટ ચેક નીચે મુજબ છે.",,,"Apr 12, 2025",,newschecker.in,Weekly Wrap: વકફ બિલ પાસ થતા ઓવૈસી વિશે ખોટા દાવાના વીડિયો સહિતની સપ્તાહની ટોપ ફેક્ટ ચેક,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/weekly-wrap-asaduddin-owaisi-celebrating-waqf-bill-pasaage-other-claims,gu,Gujarati,newschecker_scrape,html_fallback
"આ સપ્તાહમાં હૈદરાબાદમાં જંગલ કપાતના વિવાદ, પશ્ચિમ બંગાળના મુર્શિદાબાદમાં વકફ બિલના વિરોધ વેળા હિંસા અને અમેરિકી પ્રમુખ ડોનાલ્ડ ટ્રમ્પ દ્વારા શરૂ કરાયેલ ટૅરિફ અભિયાનના મુદ્દે મિસઇન્ફર્શેન વાઇરલ જોવા મળી. જેમાં હૈદરાબાદના કાંચા ગાચીબોવલી જંગલમાં પશુઓ પર અત્યાચારનો વીડિયો વાઇરલ થયો હતો. જે અમારી તપાસમાં ખોટા દાવા સાથે શેર કરાયેલ પુરવાર થયો. ઉપરાંત મુર્શિદાબાદ હિંસા વચ્ચે બંગાળની બહરામપુર બેઠકથી ટીએમસીના સાંસદ યુસુફ પઠાણ વિશે પણ ખોટી ભ્રામક માહિતી ફેલાવવામાં આવી. તેની પણ અમે તપાસ કરી. વાંચો આ સપ્તાહની ટોપ ફેક્ટ ચેક.",,,"Apr 19, 2025",,newschecker.in,Weekly wrap : જેસીબીથી ઘાયલ હાથી અને ટ્રમ્પના AI વીડિયો સહિતની સપ્તાહની ટોપ ફેક્ટ ચેક,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/weekly-wrap-jcb-injured-elephant-and-trup-ai-video-claims,gu,Gujarati,newschecker_scrape,html_fallback
મેરઠમાં પોતાના પતિની હત્યા કરી તે મુસ્કાન રસ્તોગીનો ડાન્સ કરતો અશ્લીલ વીડિયો.,,,"Mar 26, 2025",False,newschecker.in,"Fact Check – ડાન્સ કરતી મહિલાનો આ વીડિયો મેરઠની મુસ્કાન રસ્તોગીનો નથી, પરંતુ હરિયાણાનાં એક ડાન્સરનો છે",https://newschecker.in/gu/fact-checks-gu/crime-gu/fact-check-meerut-muskan-rastogi-viral-dance-video,gu,Gujarati,newschecker_scrape,html_fallback
"આ સપ્તાહમાં AI અને deepfake (ડીપફેક) વીડિયો અને તસવીરોની ડિસઇન્ફર્મેશન વધુ જોવા મળી . જેમાં રિલાયન્સના મુકેશ અંબાણી અને નાણાંમંત્રીનો ઇન્વેસ્ટમેન્ટ ટૂલ જે ઓછા સમયમાં ઊંચો નફો આપે છે તેવા દાવા સાથે AIથી બનેલો ડીપફેક વીડિયો વાઇરલ થયો તેની ફેક્ટ ચેક સામેલ છે. વળી, કથાવાચક અનિરુદ્ધાચાર્ય અને તેમના પત્નીની પણ ડીપફેક તસવીર વાઇરલ થઈ હતી. જેની તપાસ કરી ફેક્ટચેક કરવામાં આવી. આ ઉપરાંત પીએમ નરેન્દ્ર મોદી આસારામના પુત્ર હોવાનો દાવો કરતા અમેરિકી ડીએનએ નિષ્ણાતના દાવાના નામે એક ફેક ન્યૂઝકટિંગ વાઇરલ થયું હતું. તેની પણ તપાસ કરી સત્ય ઉજાગર કરવામાં આવ્યું છે. વળી, દેશભરમાં ચર્ચા જગાવનાર મેરઠની મુક્સાન રસ્તોગી જેમણે પ્રેમી સાથે મળીને પતિની હત્યા કરી હોવાનો કેસ સામે આવ્યો છે. તે ઘટના વિશે પણ ઘણી ડિસઇન્ફર્મેશન વાઇરલ જોવા મળી. તેની પણ ફેક્ટ ચેક કરવામાં આવી અને જાણવા મળ્યું કે કોઈ અન્ય વ્યક્તિનો વીડિયો ખરેખર મુસ્કાન રસ્તોગી હોવાના દાવા સાથે વાઇરલ થયો હતો. વાંચો સપ્તાહની ટોપ ફેક્ટ ચેક.",,,"Mar 29, 2025",,newschecker.in,"Weekly Wrap: મુકેશ અંબાણી, નિર્મલા સીતારામણ, અનિરુદ્ધાચાર્યની AI ડીપફેક તસવીરો સહિતની સપ્તાહની ટોપ ફેક્ટચેક",https://newschecker.in/gu/fact-checks-gu/crime-gu/weekly-wrap-mukesh-ambani-niramala-sitharaman-anirudhdhacharya-ai-deepfakes,gu,Gujarati,newschecker_scrape,html_fallback
સંસદમાં વકફ સુધારા બિલ પાસ થયા બાદ અસદુદ્દીન ઓવૈસી ભાવુક થઈ રડી પડ્યાનો વીડિયો.,,,"Apr 9, 2025",False,newschecker.in,Fact Check – સંસદમાં વકફ બિલ પાસ થયા બાદ ઓવૈસી રડી પડ્યા હોવાના વાઇરલ વીડિયોનું શું છે સત્ય?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-asaduddin-owaisi-cries-after-waqb-bill-passed-in-parliament,gu,Gujarati,newschecker_scrape,html_fallback
"મ્યાનમારમાં ખતરનાક ભૂકંપ, પ્લેટફોર્મ પર ઉભેલી ટ્રેન રમકડાની જેમ ડોલતી દેખાઈ",,,"Apr 2, 2025",Partly False,newschecker.in,Fact Check – ભૂકંપને લીધે ડગમગતી બૅંગકૉકની ટ્રેનનો વીડિયો મ્યાનમારની ટ્રેન હોવાના દાવા સાથે વાઇરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-bangkok-quake-train-shaking-video-shared-as-myanmar-quake-incident,gu,Gujarati,newschecker_scrape,html_fallback
તાજેતરના કોમી અથડામણો પછી નાગપુરમાં હિન્દુઓ મુસ્લિમોનો બહિષ્કાર કરવાનો ઠરાવ લેતા વીડિયોમાં દેખાય છે.,,,"Apr 2, 2025",False,newschecker.in,Fact Check – ‘નાગપુરમાં હિંદુઓ દ્વારા મુસ્લિમોના બહિષ્કાર’ના વાઇરલ વીડિયોનું શું છે સત્ય?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-delhi-incident-video-shared-as-incident-of-nagpur-hindus-boycotted-muslims,gu,Gujarati,newschecker_scrape,html_fallback
સુરત પોલીસ માટે ગુજરાત સરકારે ચાઈનીઝ બનાવટના ચાઈનાથી સ્કૂટર મંગાવ્યાનો વીડિયો,,,"Apr 4, 2025",False,newschecker.in,Fact Check – સુરત પોલીસ માટે ગુજરાત સરકારે ચાઈનાથી ચાઈનીઝ સ્કૂટર ખરીદ્યા? શું છે સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-gujarat-govt-imported-chineze-scooters-for-surat-police,gu,Gujarati,newschecker_scrape,html_fallback
સૂટબૂટમાં કથાવાચક અનિરુદ્ધાચાર્ય અને તેમના પત્નીની વાઇરલ તસવીર.,,,"Mar 24, 2025",Altered Photo,newschecker.in,Fact Check -કથાવાચક અનિરૂદ્ધાચાર્ય અને તેમનાં પત્નીની સૂટબૂટવાળી વાઇરલ તસવીરનું શું છે સત્ય?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-kathawachak-aniruddhacharyas-false-ai-deepfake-viral-image,gu,Gujarati,newschecker_scrape,html_fallback
"સોશિયલ મીડિયા અને મેસેજિંગ એપ્લિકેશન પર એક વીડિયો વાયરલ થઈ રહ્યો છે, જેમાં રિલાયન્સ ઇન્ડસ્ટ્રીઝના અધ્યક્ષ મુકેશ અંબાણી અને નાણામંત્રી નિર્મલા સીતારામણ એક નવા ઇન્વેસ્ટમેન્ટ ટૂલની જાહેરાત કરતા જોવા મળે છે. દાવા અનુસાર, આ ટૂલ મફતમાં ઉપલબ્ધ છે અને ઓછા રોકાણમાં ઊંચો નફો આપવાની ખાતરી આપે છે.",,,"Mar 29, 2025",Altered Video,newschecker.in,Fact Check : મુકેશ અંબાણી-નાણામંત્રી નિર્મલા સીતારામણનો ઇન્વેસ્ટમેન્ટ ટૂલ લૉન્ચિંગનો વીડિયો AI નિર્મિત અને ડીપફેક છે,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-mukesh-ambani-and-fm-nirmala-sitharamans-ai-deepfake-video,gu,Gujarati,newschecker_scrape,html_fallback
પીએમ મોદી આસારામના સંતાન હોવાના અમરિકી ડીએનએ નિષ્ણાતના દાવાનું ન્યૂઝકટિંગ.,,,"Mar 25, 2025",False,newschecker.in,Fact Check – PM મોદી આસારામના સંતાન હોવાના અમેરિકી ડીએનએ નિષ્ણાતના દાવાનું ‘ન્યૂઝકટિંગ ફેક છે’,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-pm-modi-is-asharams-son-dna-test-reveals,gu,Gujarati,newschecker_scrape,html_fallback
સુરતની પુત્રીએ તેના પિતાને લિવર ડોનેટ કર્યું તેની તસવીર.,,,"Apr 9, 2025",False,newschecker.in,Fact Check – કોલકાતાની દીકરીએ પિતાને લિવર ડોનેટ કર્યાની જૂની ઘટના સુરતની ઘટના તરીકે વાઇરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-surat-girl-donated-liver-to-her-father,gu,Gujarati,newschecker_scrape,html_fallback
1923ની સુરતના ઝાંપાબજાર વિસ્તારની તસવીર.,,,"Apr 7, 2025",Altered Photo,newschecker.in,Fact Check – સુરતના ઝાંપાબજારની 1923ની વાઇરલ તસવીર ખરેખર AI જનરેટેડ છે,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-surats-1923-zampa-bazar-viral-ai-image,gu,Gujarati,newschecker_scrape,html_fallback
"આ સપ્તાહમાં કોમી વિભાજનના આશયથી કરવામાં આવેલા વિભાજનકારી દાવાઓ વાઇરલ જોવા મળ્યા. જેમાં હિંદુ-મુસ્લિમ સમુદાય વચ્ચે વૈમનસ્ય અને ધૃણા ફેલાવવા માટે ડિસઇન્ફર્મશનનો ઉપયોગ કરાયો. તેમાં ઇસ્લામોફોબિક દાવા પણ સામેલ છે. આઈટીસી ભારતમાં હલાલ સર્ટિફિકેટવાળો આશિર્વાદ લોટ વેચતી હોવાનો દાવો વાઇરલ થયો છે. અને તેમાં કહેવાયું કે સનાતનીઓ તેનો બહિષ્કાર કરે. પરંતુ અમારી તપાસમાં દાવો ખોટો પુરવાર થયો. ઉપરાંત અમદાવાદમાં હોળીના તહેવારમાં અસામાજિક તત્ત્વોએ તોફાન મચાવી તોડફોડ કરતા પોલીસે તમામ સામે કડક પગલા લીધા અને જાહેરમાં દંડામારથી તેમને સજા આપી. આ ઘટનાના વીડિયોને ખોટા અધૂરા સંદર્ભો સાથે શેર કરવામાં આવ્યા અને કહેવાયું કે, મુસ્લિમ તોફાનીઓએ હોળીમાં પથ્થરમારો કરતા તેમને આ સજા આપવામાં આવી છે.",,,"Mar 22, 2025",,newschecker.in,Weekly Wrap : અમદાવાદ પોલીસના વીડિયો વિશે કોમી દાવા તથા ગુજરાત બસ ઍક્સિડન્ટ વીડિયો સહિતની સપ્તાહની ટોપ ફેક્ટ ચેક,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/weekly-wrap-ahmedabad-police-action-holi-claim-and-top-fact-checks,gu,Gujarati,newschecker_scrape,html_fallback
અમદાવાદમાં મુસ્લિમ યુવકોએ તલવારો અને હથિયારો સાથે તોડફોડ કરી અને મહિલા તથા રાહદારી વ્યક્તિઓ પર હુમલા કરતા પોલીસે બાદમાં તેમને પકડીને ફટકાર્યાં અને કડક કાર્યવાહી કરવામાં આવી હોવાનો વાઇરલ વીડિયો.,,,"Mar 18, 2025",Missing Context,newschecker.in,Fact Check – અમદાવાદમાં પોલીસે વસ્ત્રાલના અસામાજિક તત્ત્વોને તોડફોડ બદલ ફટકાર્યાંનો વીડિયો ખોટા કોમી દાવા સાથે વાઇરલ,https://newschecker.in/gu/fact-checks-gu/crime-gu/fact-check-video-of-gujarat-police-beating-miscreants-shared-with-false-communal-claims,gu,Gujarati,newschecker_scrape,html_fallback
પાકિસ્તાનમાં આખેઆખી ટ્રેન હાઇજેક જેમાં બલુચ લિબરેશન આર્મીનો 120 પ્રવાસીઓને બંધક બનાવ્યાનો લાઇવ વીડિયો.,,,"Mar 19, 2025",Partly False,newschecker.in,Fact Check – 2022માં BLA હુમલાનો વીડિયો પાકિસ્તાનમાં ટ્રેન હાઇજેકની તાજી ઘટના તરીકે વાયરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-2022-video-of-bla-attack-on-train-goes-viral-as-pakistan-train-hijack,gu,Gujarati,newschecker_scrape,html_fallback
"વડોદરામાં એક ભાઈ નદીમાં ન્હાવા ઉતર્યો, મસ્તી શરૂ કરી, અને અચાનક આ ભાઈના હાથમાં મગર આવ્યો વિડીયો થયો વાયરલ.",,,"Mar 7, 2025",False,newschecker.in,Fact Check – કોલંબિયામાં નદીમાં માણસ પર મગરના હુમલાનો વીડિયો વડોદરાનો હોવાના દાવા સાથે વાઇરલ,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-columbias-crocodile-attack-video-shared-as-vadodaras-incident,gu,Gujarati,newschecker_scrape,html_fallback
ગાયના છાણાની સ્ટિક્સ દ્વારા હોલિકા દહન કરવાથી વાયુ પ્રદૂષણ નથી થતું અને તે પર્યાવરણને શુદ્ધ કરે છે.,,,"Mar 11, 2025",Missing Context,newschecker.in,Fact Check – ગાયના છાણાની સ્ટિક દ્વારા હોલિકા દહન કરવાથી પર્યાવરણમાં પ્રદૂષણ નથી થતું? શું છે સત્ય,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-does-cow-dung-burning-causes-air-pollutiion,gu,Gujarati,newschecker_scrape,html_fallback
ITC ‘ભારતમાં હલાલ સર્ટિફિકેટ’વાળો આશિર્વાદ લોટ વેચતી હોવાથી હિંદુ સનાતનીઓ તેનો બહિષ્કાર કરતા દાવા સાથે આશિર્વાદ લોટના પૅકેટની તસવીર.,,,"Mar 20, 2025",False,newschecker.in,Fact Check – ITC ‘ભારતમાં હલાલ સર્ટિફિકેટ’વાળો આશિર્વાદ લોટ વેચતી હોવાનો વાઇરલ દાવો ખોટો,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-itc-aashirvaad-atta-hala-certification-viral-claim,gu,Gujarati,newschecker_scrape,html_fallback
"સ્કૂલમાં બાળકોને 'સ્ટ્રોબેરી ક્વિક નામની ડ્રગ કેન્ડી સ્વરૂપે આપવામાં આવી રહી છે. તે ચોકલેટ, પીનટ બટર, કોલા, ચેરી, દ્રાક્ષ અને નારંગીમાં પણ આવે છે. કૃપા કરીને તમારા બાળકોને અજાણ્યાઓ પાસેથી કેન્ડી ન લેવા ચેતવણી આપતો વાઇરલ તસવીર સાથેનો મૅસેજ.",,,"Mar 6, 2025",False,newschecker.in,Fact Check – સ્કૂલમાં બાળકોને ‘સ્ટ્રોબેરી ક્વિક નામની ડ્રગ કેન્ડી સ્વરૂપે આપવામાં આવતી હોવાના’ વાઇરલ મૅસેજનું સત્ય શું છે?,https://newschecker.in/gu/fact-checks-gu/fact-checks-gu/fact-check-old-hoax-about-strawberry-quick-meth-shared-as-new-claim,gu,Gujarati,newschecker_scrape,html_fallback
